listing_id,is_hidden
1377586640917952399,0
1377592328534574158,0
1377607496862546946,1
1377634195677263630,0
1377663579538660969,0
1377671756693174138,0
1377688161829745616,0
1377755881972517747,0
1377806067619714551,1
1377808541359586003,1
1377809875710930206,1
1377810815059408868,0
1377811733175826803,1
1378012968383010322,0
1378109547502147229,0
1378112303208219998,0
13781162,0
1378116535339434369,0
1378140064617307278,0
1378199101642690045,1
1378241276380570781,1
1378269640769225192,0
1378278565421827604,0
1378284395477670895,0
1378290384467116430,0
1378372962995993669,0
1378428327255450008,0
1378462132356910984,0
1378646473685823666,1
1378721204302113102,1
1378724110016792536,0
1378727181503598020,0
1378794138820434385,1
1378815821201492853,0
1378819870668500090,1
1378836653532617008,0
1378848288899775667,1
1378860291160927097,0
1378862097217319115,0
1378869397745137994,1
1378922261041160498,0
1378929965995144132,0
1378935025592367750,1
1378951885348269847,0
1378968799372504970,0
1378982586925212777,1
1379008108972244425,0
1379011386718092677,1
1379013520179512937,0
1379014787426238807,0
1379019891060603665,1
1379026242721025926,0
1379032130600132272,1
1379089538514339162,0
1379106228943039987,1
1379143584180492322,1
1379166,0
1379172470365668553,0
1379184144960297438,0
1379188419032868213,1
1379488683066153306,0
1379495467611907831,0
1379513128554683338,1
1379518868758522049,0
1379556903238851540,1
1379570602604577846,0
1379579825569227186,0
1379582730254319059,0
1379672200911668735,0
1379683,0
1379688217233227218,1
13797375,0
1379739821677342572,1
1379757121819077679,0
1379796091111192995,0
1379798274582333510,0
1379800984047924929,0
1379840803410088506,0
1379863870059976693,0
1379889932538384745,0
1379909199701526204,0
1380251745198117501,0
1380261364038146398,1
1380290609326744402,1
1380292025919902824,1
1380292575890040962,0
1380304249777679512,1
1380330349950985365,0
1380334666484725706,0
1380340880590642141,1
1380374984924224310,0
1380378865606978718,0
1380388301844682549,1
1380390621595068174,0
1380392392558374952,0
1380424594672493471,0
1380433236542872598,1
1380449416998219551,1
1380449480858527114,0
1380449918401324227,0
1380456060239132810,1
1380462803865432001,1
1380467201448224337,1
1380482545678580729,0
1380495976542413740,0
1380562182209494209,1
1380573,1
13806199,1
13807152,1
1380940090187579556,1
1380960977396648018,0
1380963892650980853,0
1380976549865889233,1
1380997345544332796,0
1381021288245476893,0
1381048936410973218,0
1381049725179943666,1
1381070996617253225,1
1381079610499555341,1
1381083616191014784,1
1381133230449765751,0
1381162035942331619,0
1381188270852119305,1
1381197313483046738,1
1381199113825052013,0
1381201345557364360,1
1381240225263286351,0
1381242455788862194,1
1381249858013359209,0
1381252295569140610,0
1381264476634596849,0
1381281984673405294,0
1381346895697158858,1
1381658431524573577,1
1381665393490211022,1
1381673546089400028,1
1381680828174572018,0
13816868,1
1381715637338457682,1
1381723526251890156,0
1381727629088444952,0
1381747631439459872,0
1381757661684155323,0
1381760098916821084,0
1381762537042229233,0
1381785217135771317,1
1381789399146358075,0
1381802135498023257,1
1381830295397323056,1
1381830995758696188,0
1381867891472549342,1
1381886134750592095,0
1381887272348318479,0
1381889866557484292,1
1381915814580307181,1
1381916684751322580,0
138192,1
1382009853279005559,0
1382018706095946186,1
1382036895827309754,0
1382050088768322594,0
13820644,1
1382092939565525153,0
1382115645815320354,0
1382219416446978702,1
1382402663870391733,0
1382469014564864983,0
1382509447688195198,1
1382552143077824090,0
1382555936002392241,0
1382570054004887213,0
1382572274928696863,0
1382581813944923818,1
1382596858446187463,0
1382647017561037157,0
1382648404829743781,1
1382657322982527484,1
1382669192459749535,0
1382691240340023942,1
1382695426124552602,1
1382704102540045017,0
1382714233563436814,1
1382721178125838460,1
1382828747167811603,1
1383057589138649405,1
1383108622371584004,0
1383132904873327681,1
1383158704531722210,1
1383204233281708680,0
1383255077392989294,0
1383279869099895196,0
1383318727682737645,0
1383329956004209212,0
1383385252748474370,0
1383395819216153200,0
1383397835150968973,0
1383414625511518368,1
1383427139174978228,1
1383463734042333343,0
1383493887638255351,0
1383518625755788942,1
1383520,1
1383583780779277832,1
13837782,0
1383857460179574404,1
1383877605500934160,0
1383903566734966029,0
1383904565096903632,0
1383908025299797676,1
1383922356030154664,0
1383929886047765895,1
1383957271139577693,0
1383987393531235564,1
1384007951377857976,1
1384017954178742342,1
1384037709053190482,1
1384041941263320574,0
1384081417766396252,0
1384099247429903577,1
1384101191317487643,0
1384104021567850946,0
1384114333525524964,0
1384123073591351366,0
13841347,1
13841421,0
1384234478792686307,0
1384258132606526950,0
1384258638094924905,0
1384262352379415552,0
1384305719788283456,0
1384348569949242545,1
1384547298140603236,0
1384637180947098908,0
1384647271844258240,0
1384652771163342620,0
1384665155792710213,0
1384677478501666791,1
1384700553801608592,0
1384741700126498775,0
1384752813509140206,1
1384758233704793701,1
1384758778123484377,0
1384826612162720263,0
1384826853645273489,1
1384830142582548783,1
1384830143017063904,1
1384831079678518089,1
1384831079882802057,1
1384831102389734622,1
1384831209969642840,1
1384848974576692414,1
1384859184069887052,0
1384864638495157550,0
1384899179981127261,0
1384923300248220398,0
1384971,1
1385239927938091791,0
1385250,0
1385353559178165518,1
1385372251314393461,1
1385380510987894643,0
1385395187774286301,0
1385466249821443175,0
13854881,0
1385490664339405627,1
1385491326103812039,0
1385506240982330802,0
1385526441136948989,1
1385535507534940683,0
1385536076220246043,0
1385555359363592262,0
1385565408187357648,0
1385565674210321484,0
1385575208989864683,1
1385579980173568322,1
1385586018764316481,1
1385634363879416916,0
1385647579692622663,0
1385648525278287961,0
1385669758858041928,1
1385690933740781124,1
1385698501320231632,1
1386026477326639995,0
1386030142928244412,0
1386039034983064149,1
1386053476982291039,0
1386056162536406997,0
1386068611015279385,0
1386081952216897443,1
1386100256897552103,1
1386103519169412476,0
1386115420521360786,1
1386132937894768332,1
1386134241063160976,0
1386155640441427243,1
1386166164674932198,0
1386169512661607703,1
1386223850182826409,1
1386253880887577586,1
1386261992920668267,0
1386267156599765870,1
1386274720166782540,0
1386284974433948467,0
1386292840475366453,1
1386307527706416356,0
1386329902363151687,1
1386391721112057066,0
1386393542779724964,1
1386443461880268627,0
1386746398963583013,0
1386747047946165620,1
1386759159018022328,0
1386762703089507951,0
1386774873317142730,1
1386776360065883963,0
1386782984695747012,1
1386784514369825709,0
1386790466691619010,1
1386803276169654954,0
1386803482537800363,1
1386805282568236585,1
1386823714188843798,1
1386838155026847724,1
1386838421735113584,0
1386857275777451435,1
1386862462202392890,1
1386869986362312760,1
1386914803128744167,1
1386920435031199225,0
1386920509541597204,1
1386924756237469087,0
1386931372301318794,0
1386953058200549570,1
1386958339532374199,0
1386965145486057718,0
1386981298253988485,0
1386996210430232606,0
1387035381729243954,0
1387114177743283579,0
1387169310554077082,0
1387203460034548924,1
13872316,1
1387249321661480488,0
13872532,1
1387257892754541460,0
1387277025023797682,1
1387435924376094062,1
1387492503390392400,1
1387506341662305037,1
1387530387861533368,0
1387585154367346612,0
1387638069641504860,1
13876513,0
1387682933601404568,0
1387686690108441781,1
1387692144927933784,0
1387698387306771675,0
1387705450597753863,0
1387711804793857099,1
1387726387920131586,0
1387741207793621497,0
1387745354865818348,0
1387772765767817555,0
1387773808340450158,0
1387837947170398335,0
1387843339577076524,1
1388196887943634843,1
13882423,0
1388243567892654318,0
1388278952011174611,1
1388363024920180712,1
1388365592632672586,0
1388415660421891150,0
1388416117507489497,0
1388419991299065244,1
1388438203022261177,1
1388451940710274925,0
1388462299874335239,1
1388464732821329210,0
1388467381626633566,1
1388483327342830849,1
1388496756122284169,0
1388504918248655784,0
1388530170111790988,0
1388535419907561089,1
1388553162478751959,1
1388558887260169381,1
1388579770076778753,0
1388605644339410253,0
1388877991410802916,0
1388948438433990455,1
1388969932359817728,1
1388981722539801420,0
1388981972448653177,0
1389023726299974487,0
1389025526465916200,0
1389062150844177007,0
1389083939751450456,1
1389089391282083161,0
1389121241562793137,0
1389152276482739705,1
1389162658880356559,1
1389169411155545877,0
1389176191031879736,1
1389207251428623550,0
1389222211657211780,0
1389255717857516085,1
1389271771242441673,0
1389276221057901481,1
1389291823061082001,0
1389305774733240408,1
1389307777223187612,0
13893323,0
1389340669744093427,1
1389341035108920534,0
1389341695716922112,0
1389375927751042012,0
1389384835364533144,0
1389386526569209069,0
1389445841920014237,1
1389614888206955080,1
13896668,1
1389677225430867214,0
1389692378318474063,1
1389693110865622480,1
1389725871866635818,1
13897655,1
1389786761782872578,1
1389801005615158397,1
1389831813102781913,1
1389840530315577196,1
1389861871781460083,1
1389889871463295287,0
1389909013758933306,1
1389925682672832310,1
1389929694296927178,0
1389961153926610235,1
1389965401807421966,0
1389972235820253305,0
1389977617115272895,1
1390002042011393518,1
1390002431105909326,1
1390045640193118610,1
1390047042594043763,0
1390059954921647977,0
1390069936661098488,0
1390300899112019518,0
1390315979870327217,0
1390352805848475033,1
1390363130690383754,1
1390363508752641940,0
1390388546139900408,0
1390389178334147788,0
1390391508742944668,0
1390403840790751013,1
1390411091319261958,1
1390437030296953278,0
1390438772686229170,0
1390441926355684278,0
1390443657025283269,1
1390485844098889907,0
1390491119357493539,0
1390503637734874409,0
1390515519183246367,0
1390520898682404872,0
1390528686351302070,1
1390529619491667383,0
1390540558540268976,1
1390549048941034905,0
1390581696616616281,0
1390605171586257366,0
1390618471170593246,1
1390648116908727350,0
1390648451262313070,0
1390664644215805388,0
1390702411175564620,0
1390717601292370104,1
1390724165268384020,0
1390744807039166392,0
1390771136840352663,0
1390779349642776470,1
1390818455620433050,0
1391041991980902249,1
1391072864246851551,0
1391081482568685362,1
1391110068416066412,1
1391116413100576491,0
1391116838118080479,1
1391124909330867055,0
1391138412229596139,0
1391176370950119947,1
1391193267384079103,1
1391193545744322506,0
1391220285842668558,1
1391224899160677836,1
1391235807905678382,0
1391247575223882505,1
1391249031268678063,0
1391256270426274957,1
1391256924763286674,1
1391275703666781338,0
1391286106898074127,0
1391304448601462997,0
1391307712169019922,0
1391347922321038781,1
1391351099544458451,1
1391387592272937686,1
1391502010854268673,1
13917074,0
1391785610282093297,0
1391819233127549239,0
1391842483589022524,0
1391858481250289199,1
1391917417785583849,1
1391924002105961838,0
1391947936748591709,0
1391978885597590798,1
1391990811215054801,0
1391994270000071978,0
1392013400000749836,1
1392013861487517649,1
1392021667917248508,0
1392027832592825813,1
13920294,1
1392038137728063939,1
1392042009317684136,0
1392046515775332832,1
1392060861292022478,1
1392060927477746569,0
1392061988818972772,0
1392063174316344283,0
1392081878508261615,0
1392104887679569615,0
1392107810931488377,1
1392109703335006211,0
1392112555215025027,0
1392114771235961651,1
1392123254347658220,1
1392130725619430381,0
1392140301873963398,0
1392161469088895985,1
1392199097771976722,0
1392240286183463209,0
1392285413061512566,0
1392447066955635754,0
1392501721462973621,1
1392540895604955796,1
1392574203464254007,0
1392583719062866831,0
1392685273477836601,0
1392690206992270153,0
13927111,0
1392730572940323260,1
1392764548724389587,1
1392955553363359455,0
1392959854569827579,0
1393081245978873661,1
1393268580353751522,0
1393276726703584714,1
1393292080552971983,1
139330,1
1393303713307089533,1
1393350516441639464,0
1393395995274965369,0
1393427607498546355,1
1393460724832219342,0
1393460962551531973,0
1393463724187613252,0
1393469378706826823,1
1393494410696288920,1
1393499380489074388,0
1393538397017363889,1
1393547136658846936,1
1393549507259826966,0
1393553842837930257,0
1393591581743837594,1
1393667432209896434,1
1393679937248183227,1
1393947160105606062,0
1393963062468145916,0
1393963064660233575,0
1394002418802666462,1
1394020237338831162,1
1394025052972236184,0
1394037266853707917,1
1394050138143965710,0
1394050589918976317,1
1394054864849904484,1
1394072859882127257,1
1394077724220230350,0
1394083960179087683,1
1394090721990259858,1
1394109656630507780,0
1394118844563242304,0
1394119137754080834,0
1394136630703457248,0
1394136805134654113,1
1394139342873300651,0
1394147886786111077,0
1394161614387370317,0
1394176193400585737,1
1394181870120838714,0
1394183124743078430,0
1394183927995931067,1
1394184733548274475,0
1394198651094643888,1
1394211072691355753,0
1394215960280665540,1
1394225336236043979,1
1394272924729377776,1
1394307539522426292,0
1394319397043838338,0
1394321759325778806,1
1394323138941639072,0
1394368935616050238,1
1394387379524910431,1
1394438503907973820,0
1394675225248726815,1
1394693787693854169,1
1394699919550374331,1
1394702066240944664,1
1394729825587052262,0
1394730688601681168,0
1394730807081422186,1
1394747444937784298,1
1394747914045361203,0
1394771090641512822,0
1394772823094070325,1
1394777286218371063,0
1394790215346095381,0
1394798951830725274,0
13948200,0
1394826029501750828,0
13948299,1
1394855300633855332,0
1394865251369905442,1
1394869710584032690,0
1394872325533000564,0
1394883753905197226,0
1394888291424352665,1
1394893402593831078,0
1394899712938043019,0
1394902556733773027,0
1394910473947949145,0
1394913000350206018,0
1394949638635987628,0
1394958772050947366,0
1394962823428367853,0
1394970416117286314,1
1394975712525370114,0
1395009241202780184,1
1395017363425073755,1
1395018189683255324,0
1395036919624182099,0
1395091920063486934,0
1395113998914671575,1
1395132531848806495,1
1395175094589586111,0
13953627,1
1395390080726057639,0
1395437079269765989,1
1395441150034352282,1
1395453983393587615,0
1395457501456413337,1
1395462081206726699,0
1395500098007058083,0
1395526212278783186,0
1395549556600530067,0
1395567315075348593,0
1395591268214692333,0
1395600578753459132,1
1395613462750761455,1
1395622643329771026,0
1395624718238664451,0
1395627153055467237,0
1395633616178702128,1
1395634697090903572,0
1395635835880685158,0
1395637805575181264,0
1395681033934616551,0
1395687269993747380,0
1395689849969103569,1
1395720553332057437,1
1395729,1
1395767704789764664,0
13957796,0
1395792802417683549,0
1395849820086047457,0
1395875240848881366,0
1395886176931421938,0
1396073172031378242,1
1396110028155190570,1
1396146736505343913,1
1396170732683339593,1
1396173406883550950,1
1396189276972746434,0
1396209624784424218,1
1396211750366674689,1
1396213641493886078,0
1396245074935982632,1
1396251175121744625,1
1396253666049980961,1
1396264269842449868,1
1396290599934735599,0
1396310906582162804,0
1396327737946518777,1
1396337198299776534,0
1396350711998717486,1
1396351857208228841,1
1396355907779557892,1
1396374307493498426,0
1396387026314823615,0
1396390,1
1396392236574032714,0
1396413218397650802,0
1396465090705889935,1
1396512113451106178,0
1396535606057105947,1
1396544668776876408,1
1396549147436713328,1
1396892816063297408,0
1396908203649314145,0
1396928324871089544,1
1396931645129879378,1
1396936959831092581,0
1396944025259866697,0
1396961561632146446,0
1396974270299833150,1
1396976365556947876,1
1397039274004201627,1
1397045321170665664,1
1397045958091795634,0
1397054266233923162,0
1397060436715048497,0
1397067823516559334,0
1397081362690817359,0
1397113119478231698,1
1397115831825098591,0
13971260,0
1397134117210877738,0
1397148914438897199,1
1397154295489971594,1
1397165102821082283,1
1397171080933631358,1
1397186423575627058,1
1397191356261617916,0
1397208462088554287,1
1397211281304952370,1
13973305,0
1397607403487185518,0
1397627318234205703,0
1397628160021943303,0
1397641271850705800,1
1397652352996425028,0
1397721951045533921,1
1397764504351932815,0
1397786495224846278,0
1397789024069533103,0
1397789546127321336,1
1397797234104713448,0
1397820786998237767,0
1397854027297918561,0
1397865050546053960,0
1397866785900099349,0
1397873347367036600,1
1397876825416042461,1
1397975314974069657,0
1398062247488069936,1
1398062393401745724,1
1398064998943227277,0
1398378664892367811,0
1398387243139826876,0
1398397297640318786,0
1398499845922956214,0
1398530360238638984,0
1398540971423135203,0
1398568305519910947,1
1398577614372754504,1
1398581894541147582,1
1398634343262455424,0
1398678884417019495,1
1398719834880463394,0
1398783606598246388,1
1399035524722765645,1
1399037690992166024,1
1399102634618581753,0
1399104479624010213,0
1399107218958955498,0
13991086,0
1399133806359881266,0
1399136711494047726,0
1399153979483859035,0
1399191424939169558,0
1399213649787681303,0
1399223033563847854,0
1399225298587391760,1
1399233052715216628,1
1399265855470198898,0
1399267103225971814,0
1399269202456080913,0
1399289058589082732,0
1399298895897807457,1
1399339223157352258,1
1399361563920940911,0
1399362467820419000,0
1399398537748620623,1
1399405846101748521,0
13996664,0
1399767815527787527,0
1399807329462087494,1
1399838102665439063,1
1399841673970734413,1
1399845131396843257,0
1399881564660581028,0
1399883145082253281,1
1399888332899305015,0
1399904261152927573,0
1399932583793295538,0
1399958203396377879,1
1399976254364383410,0
1399976450183634057,0
1400016596976241362,1
1400022526692501750,0
1400035204618905083,0
1400064066972167849,0
1400064085534953396,1
1400070721969753652,1
14000800,1
14001467,1
14003855,1
1400458277409819642,0
1400558195399557463,0
1400566171663624658,0
1400666250937146528,1
1400670935606929389,0
1400671052108451846,0
1400703183804569771,1
14007040,0
1400707343901862219,0
1400722526344863752,0
1400731892615985673,1
1400736626298155547,0
1400754835079836883,1
1400755776669862470,1
1400766402508869568,1
1400770074527408200,1
1400774737359170467,1
1400775057075531407,1
1400798716602229539,1
1400828849092919153,1
1400843610927553586,0
1400852835176465912,0
1400875092681608493,1
1400904726000540427,0
1400914383379255769,0
14009154,0
1400920952436930308,0
14009552,1
1400988868675252013,1
14010283,1
14010875,0
1401239526861744033,0
1401250599130388564,0
1401279934507995067,1
1401284368954004754,1
1401291587452658564,0
1401292597341560108,1
1401329824697278926,0
1401346727720040787,1
1401380667005583518,1
1401385287536021673,0
1401407192758178870,0
1401407269074513778,0
1401416864304212499,0
1401437049941455049,1
1401471276441606210,0
1401482396821922919,0
1401492495074232932,1
1401536701808635368,0
1401614335810894140,1
1401667490510514522,1
1401938198279443412,1
1401938376529553958,0
1401943813943166173,1
1401949977324460211,1
1401958095141945569,0
1401960026617555451,0
1402022529337924382,0
1402048246744844177,1
1402049033925144323,0
1402103294418453882,1
1402126037840937794,1
1402150418849154633,1
1402168333233426408,0
1402169717323970457,0
1402190105514217762,1
1402195368099089264,0
1402229664422896471,0
1402257990150185338,1
1402343383121781754,1
1402357227571252446,0
1402393090933467638,1
14024883,0
1402629009694212132,0
1402676772036587631,0
1402789170806480934,0
1402806039506982606,1
1402807326172165893,0
1402884277778726980,1
1402905063253357862,1
1402928640822190767,0
1402949396759028945,0
1402976154267492307,0
1402995777342693816,0
1403019764702225081,0
1403157795146140425,0
1403225858662784943,1
14033700,0
1403423956404839025,1
1403439539481815634,0
1403442950262594048,1
14034898,0
1403512575421350492,1
14035666,1
1403584919599913768,0
1403596800079046137,1
1403598878929946500,1
1403651486275761069,0
1403676710492944405,0
1403697682541262423,0
1403740353380215396,0
1403747597891311465,0
1403831655640840224,0
14040202,0
1404115251619502763,1
1404177086656014676,1
1404182627809896155,0
1404205379633134399,1
1404254894126665539,0
1404262263596049421,0
1404300603386480382,1
1404308379521453507,1
1404312542691989512,0
1404371615297026135,1
1404380751117452079,0
14043928,1
1404413946605611827,0
1404422500956806962,0
1404424618731695968,0
1404425801551843622,1
1404430107654142732,0
1404442790319512573,0
1404474457916070543,0
1404496461268751354,1
1404756504381817554,0
1404869310232022776,1
1404875212640322271,0
1404877494880464346,0
1404883645024811595,1
1404895118889499453,1
1404904213092085496,1
1404905186869726096,1
1404918434012621500,0
1404949484460215216,0
1404985931954242011,0
1405025438651784505,1
1405036825158836133,1
1405042479734198642,0
1405059318876028481,1
1405059524813120184,0
1405062631042858888,1
1405069770272559689,0
1405138049924556975,1
1405140053762170541,0
1405140509213973506,1
1405161333687469812,1
1405162437222707964,0
1405196458603552039,1
1405213664964925088,0
1405221271349671413,1
1405221475931186325,1
1405295121532433948,0
1405308345426363288,1
1405312658172432182,0
1405558866762983958,0
1405579279108050710,0
1405587306850453516,1
1405609645006029762,0
1405631121035875489,0
1405631677503155559,0
1405641180866957968,1
1405676036405501409,1
1405707,0
1405753897509283817,0
1405756229223907205,1
1405814399537390168,0
1405834898329453176,1
1405841884477655964,0
1405844557168691944,1
1405855687455353455,0
1405859058846287450,0
1405881782543792411,0
1405892300164866985,0
1405914450505923066,0
1405942733533388839,0
1405974188086511899,0
1405997987861914658,1
1406003242430192396,1
1406279038773530329,0
1406298155485511188,0
1406327094224436646,0
1406347472485523405,0
1406366957082134031,1
1406373022779132130,0
1406379342645585707,1
1406381399465449956,0
1406396912083166301,0
1406418128073871090,1
1406434776863101511,0
1406450236801323648,0
1406450725771122031,1
1406463296533623337,0
1406474455368236579,0
1406487751935533738,1
1406496558073502050,1
1406501662866047694,1
1406506751307960919,1
1406506751384742949,1
1406506770887770491,1
1406506786557899652,1
1406507439552314177,1
1406513166806452141,0
1406528637560035479,1
1406534903512956823,0
1406539930877307501,0
1406543140200351560,0
1406544119247598945,1
1406545232139678008,1
1406560587101584851,1
1406581149841195161,0
1406628503393530774,0
1406694858809291287,1
1406765566186810809,0
1406782345482929889,0
1406984091917782992,0
1407009515357283337,0
1407012716592487525,1
1407045532797053672,1
1407239930016958879,1
1407244505171177496,1
1407309561955828777,0
1407734439689878248,0
1407745325037101896,0
1407786496926463233,0
1407790410079725156,1
1407878627567829294,1
1407882411722107852,0
1407896956825265438,0
1407903590595422226,0
1407904299240171166,0
1407912357298947992,0
1407985743424840230,1
140801,0
1408066255686282613,0
1408081569772851060,0
1408185428813606495,0
1408204085630973180,0
1408211135137702219,1
1408214225688453477,0
1408465640014867768,0
1408556132566080526,1
1408566884314980415,1
1408576379377519293,1
1408587573969069800,1
1408677643012054229,1
1408697184610542802,0
1408699863274646617,0
1408721469622168297,0
1408777306063570947,0
1408787842186864752,0
1408871381350612359,0
1409196888417577623,0
1409212725897591292,0
1409221241920238132,0
1409259524413075243,1
1409262175736794698,1
1409272734926354643,1
1409274854260723534,0
1409277221371384707,1
1409343654890467493,1
1409344300535397390,0
1409356464011669218,0
1409363527040278290,1
1409368609783588997,1
1409395579390770985,0
1409404766762553661,1
1409412795741118252,0
1409414083823922710,1
1409418721778377821,0
1409427164788533837,1
1409456469804295703,0
1409481749140857774,1
1409489059829678840,0
1409500884624606908,0
1409526154102605082,1
14095402,0
1409567629516351021,1
1409645798205015738,1
1409935,0
1409942613421716496,1
1409955707749743138,0
1409976568967135679,1
1410003049974374201,0
1410061242468724912,1
1410071987810374145,1
1410073061341213346,0
1410076766444232516,1
1410080936858774236,1
1410087494097601901,1
1410090606516267734,1
1410093478225504834,1
1410126954004683885,1
1410152794349488311,1
1410160399668586801,1
1410160451844428957,0
1410191419246651664,1
1410240614980165020,1
1410307975729537630,0
1410326770055411588,0
1410329866226741760,0
14106049,1
1410611734454339426,1
1410646482557222113,1
1410655038645125811,0
1410662044764945513,1
1410684724261227138,1
1410705399736122437,0
1410710177775471469,1
1410712179265367882,0
1410732047581773344,0
1410733508326005951,0
1410746,1
1410757248931918100,0
1410772233980217499,0
1410777813303835895,0
1410781079837219842,1
1410805100941638474,0
1410811207971136161,0
1410815519729028023,0
1410833991149570895,1
1410845157889242467,1
1410845418923965925,1
1410873078158974050,0
1410941872113495606,1
1410946056157540315,0
1410989882705446341,1
1411120773064309501,1
1411336330387614821,1
1411358279635809591,0
14113698,0
1411406265330022880,0
14114247,0
1411445308917602597,1
1411463653655080655,1
1411469456223162990,0
1411522886352677349,0
1411523990757256896,0
1411529762207972891,1
1411565042817635431,1
1411625253606865990,1
1411661491903467703,1
1411664107813933752,1
1411717734359086407,1
1411733682012217387,1
1411738293563700059,1
1411739770065063476,0
1411747295594091651,0
14117859,1
14118382,1
1412033333680053709,0
1412078772462620916,1
1412161313662094086,0
1412163688180261163,1
1412197536891626910,0
1412214947796893082,1
1412276664846860601,0
1412279044162311192,0
1412281898342619203,1
1412293853599805876,0
1412296442167914152,0
1412302113695394047,0
1412304672222007828,0
1412305049060098719,1
1412305352294473955,1
1412305572868892192,1
1412305814436352689,1
1412339598679365290,0
1412348270856457198,1
1412384369167405618,1
1412388702794172277,1
1412392323643417758,1
1412407764610958710,1
1412418965279673987,1
1412449786554151846,0
1412456426319446499,0
1412464553236615948,1
1412493704762483431,0
14125344,1
1412560826987308432,0
1412565449957908493,0
1412736182417296342,0
1412824819429150425,1
1412849877700122153,0
1412867977966699952,1
1412920951160894120,1
1412997832723584879,0
1412999080639798623,0
1413004722094260391,0
1413032320418962931,0
1413048550636209948,1
1413054200981357919,1
1413056978362375566,1
1413064425998070228,0
1413074969840364333,1
1413084774960381517,1
1413134597841320615,1
1413140958984287165,0
1413173438549430969,1
1413203825717403066,0
1413206442818459933,1
1413235137903265815,0
1413259254211757888,1
1413497704086662127,1
1413572747880864623,0
1413643023164712175,0
1413668924050692904,0
1413727081628138805,0
1413737793496599063,0
1413740077713004692,0
14137766,1
1413817969444102883,0
1413851622924748972,0
1413856031024084643,1
1413895646095399286,0
1413926382662816854,1
1414018870256009589,1
1414312709672640884,1
1414319012616852130,1
1414324248527122556,1
1414331506638120234,0
1414338927169425723,0
1414381183021315973,1
1414385118187715798,1
1414405750875414387,0
1414421386461541119,1
1414426102999022296,0
1414427234684442047,1
1414430373250680580,0
1414432332654862345,0
1414462575003133466,0
1414475391072495453,1
1414479428754691286,0
1414496568524460155,1
1414505004080408689,1
1414541147844833864,0
1414567209616528244,1
1414605049660088601,0
1414609347138060969,1
1414655428221421313,1
1414691918113623891,0
1414981641594854301,1
1414983966318656287,1
1415009709951600217,0
1415031964843649706,0
1415039987757037756,1
1415106982904816989,0
14151088,0
1415142617664466236,1
1415147008991479394,0
1415161812646101885,1
1415163573214960013,1
1415173255886619195,0
1415182083986096359,1
1415214539699072528,0
1415223778189992241,1
1415225440875713172,1
1415244363403465657,1
1415251459745350756,0
1415255736624712011,0
1415306667081144192,0
1415333108182923896,1
1415389118694207049,0
1415400924267624685,1
1415417774745322402,0
1415439633686136544,0
1415467307490841890,1
14156721,1
1415723993032077379,1
1415790518941267692,1
1415790519109891398,1
1415790535947750499,1
1415790538507715384,1
1415790549886516217,0
1415792368895983260,0
1415800574227680034,1
1415807843865553299,1
1415886756702047171,1
1415889241026981247,1
1415892267099286129,1
1415895490649986944,1
1415896897265791673,1
1415900439314648922,1
1415905135006541264,1
1415913199177888693,0
1415920067046534839,1
1415947824162204285,0
1415952782521028584,1
1415971902741549938,0
14159837,0
1415984770114878133,1
1415993710370093993,0
1416073031364971601,1
1416095280646599072,0
141614,1
1416147779428447701,1
1416169292959580011,1
141634,1
1416435787631145878,1
1416470695391714415,1
1416480290197639290,1
1416485283837816512,0
1416494592674629041,0
1416495095577778137,1
1416496589121205936,0
1416510586362118116,1
1416520749629300655,1
1416535424728990047,1
1416539227711026871,1
1416541082201414395,0
1416541705004044927,1
1416577058579058828,0
1416601691438206014,1
1416625565300844628,0
1416628663292874527,1
1416637883208823795,1
1416655170056107726,1
1416725070764973673,0
1416799080837086390,1
1416821214419533378,1
1416840626973914842,1
1416884561996319996,1
1417192988091759507,0
1417210768956215040,1
1417238074963214142,0
1417264809330040573,0
1417291065076352592,1
1417291249985292045,0
1417339134852011132,1
1417345914294685986,0
1417349916240114809,1
1417362272829920030,0
1417368323787152793,0
1417394993030084365,0
1417396398454430394,0
1417415853289643726,0
1417426671926701676,1
1417426677781309376,0
1417441981476884445,0
1417483358230982378,1
1417536286624781425,0
1417552429222799316,0
1417574928325436407,1
1417883871686415233,0
14178881,0
1417920200867213978,1
1417974331028702317,0
14179754,1
1418008860762336330,1
1418025603502012682,0
1418080371791766311,0
1418094071668071334,0
1418113780811254774,0
1418137249651709601,0
1418195500040838327,0
1418222135961034842,0
1418223339877113386,0
14182500,1
1418276850104079579,0
1418283039781202345,0
1418288849978448829,0
1418294913210430305,0
1418382637798164965,1
14184214,1
1418634324155948269,0
1418655034122502153,0
1418665788125383047,1
1418684420329949077,1
1418690917314203678,1
1418705846622682581,0
1418712161267353564,1
1418712342359553233,1
1418714575284086968,0
1418731516670317716,1
1418844606466504637,1
1418862580981039397,0
14188741,1
1418904473911007949,0
1418906084008063333,1
1418910452115307842,1
1418911709584900318,1
1418918782605637830,0
1418924383463920932,1
1418939047119069981,0
1418980255127009075,0
1418981939522187543,1
1418991119209120818,0
1418994427046144884,1
14192688,1
1419363134985041818,1
1419367092671112579,1
1419383530101547095,0
1419402573998380894,0
1419407871349270502,1
1419425915020750927,0
1419436123649243964,0
1419464052042429488,0
1419469615970642665,0
1419495196830155137,0
1419526622983643021,0
