listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set
1382691240340023942,1,1.0,82.0,151.36071706188477,0.458247809658078,1
18727134,1,1.0,82.0,151.36071706188477,0.458247809658078,1
1080920125083829442,1,1.0,41.0,75.62644791842739,0.4578616194664644,1
1316592783813294933,1,1.0,87.0,160.3183120202394,0.4573296156647615,1
843540787322481995,1,1.0,76.0,139.99529444437854,0.4571246104975656,1
688124075361083535,1,1.0,39.0,71.7335669219905,0.4563214730084162,1
5694023,1,1.0,73.0,133.91828250871885,0.4548914559500322,1
902848881697657343,1,0.7777777777777778,101.0,185.07314189702765,0.45426981481626805,1
966704424353762718,1,1.0,55.0,100.51181088985776,0.45280062598544,1
1155647449857016187,1,0.7647058823529411,117.0,211.77452984288053,0.44752562979691424,1
850066101729778191,1,1.0,44.0,79.60639614400898,0.4472805938808806,1
6535941,1,1.0,84.0,151.36071706188477,0.4450343416009579,1
1371865580056364385,1,1.0,32.0,57.24347085362958,0.4409842813021704,1
1397873347367036600,1,1.0,32.0,57.24347085362958,0.4409842813021704,1
37004852,1,1.0,69.0,122.48860293673008,0.43668228434574385,1
1041757384911952441,1,0.8,99.0,175.4137831602825,0.43562017638294825,1
617766348504898655,1,0.8333333333333334,135.0,238.96566548686937,0.4350652855298246,1
40368862,1,0.7857142857142857,189.0,334.39909515697065,0.434807083101462,1
712185,1,0.8333333333333334,167.0,292.6348117624253,0.42932285125537806,1
879272792114661170,1,1.0,78.0,136.53566504426246,0.42872069378565836,1
1451427802410870747,1,1.0,80.0,139.99529444437854,0.42855222157638484,1
587482510579131862,1,0.8333333333333334,70.0,122.48860293673008,0.4285182594811894,1
53783176,1,0.7857142857142857,260.0,454.8842833980839,0.42842606462957167,1
928773199431624990,1,0.7777777777777778,49.0,85.68479995651496,0.42813661203775344,1
48192288,1,0.8,336.0,586.8620469594883,0.427463401764002,1
1081613190185217052,1,1.0,87.0,151.36071706188477,0.42521413951527787,1
808615746023201479,1,1.0,107.0,185.07314189702765,0.4218501998548583,1
5787473,1,0.8461538461538461,263.0,454.8842833980839,0.4218309807599129,1
42499366,1,0.8,81.0,139.99529444437854,0.42140912434608957,1
1359572875278945544,1,1.0,75.0,129.44368875097814,0.42059747583148765,1
861528661375512602,1,1.0,58.0,99.98085906052208,0.4198889612971771,1
10844467,1,1.0,45.0,77.55248284083551,0.4197477843184525,1
24888965,1,0.875,111.0,191.0250605614952,0.41892440879888304,1
1204284196063386883,1,1.0,139.0,238.96566548686937,0.41832647917515275,1
983155846336536861,1,0.8,78.0,133.91828250871885,0.4175552543027742,1
4522462,1,0.8,265.0,454.8842833980839,0.41743425818014035,1
781932106556569872,1,1.0,140.0,238.96566548686937,0.41414177758648474,1
1136686130105916497,1,1.0,109.0,185.07314189702765,0.4110436615343883,1
27480964,1,0.9375,173.0,292.6348117624253,0.40881948064179885,1
43485045,1,1.0,173.0,292.6348117624253,0.40881948064179885,1
16035500,1,0.9,173.0,292.6348117624253,0.40881948064179885,1
1054445,1,0.8571428571428571,90.0,151.36071706188477,0.40539393742959784,1
