listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set,latitude,longitude,accommodates,bedrooms,amenities_count,room_type,neighbourhood_cleansed,number_of_reviews,property_type,residual,cluster
613807752133011695,1,1.0,110.0,151.36071706188477,0.2732592568583973,1,41.905624,12.495456,2,1.0,35,Private room,I Centro Storico,124,Private room in condo,-41.36071706188477,1
1400070721969753652,1,1.0,154.0,211.77452984288055,0.2728115127241437,1,41.9108925,12.501825,6,2.0,8,Entire home/apt,II Parioli/Nomentano,0,Entire rental unit,-57.774529842880554,5
837623912072743150,1,0.8333333333333334,213.0,292.6348117624253,0.2721303432179373,1,41.9067736,12.4576629,6,2.0,30,Entire home/apt,I Centro Storico,29,Entire condo,-79.63481176242527,5
851499644515502995,1,0.8888888888888888,102.0,139.99529444437854,0.2714040825098905,1,41.89411662099257,12.452562362540576,3,1.0,41,Entire home/apt,XIII Aurelia,51,Entire rental unit,-37.995294444378544,1
53356045,1,0.7777777777777778,102.0,139.99529444437854,0.2714040825098905,1,41.904396,12.444747,4,1.0,41,Entire home/apt,I Centro Storico,35,Entire condo,-37.995294444378544,1
9081632,1,1.0,128.0,175.4137831602825,0.2702967937072462,1,41.8672,12.4642,6,2.0,36,Entire home/apt,XI Arvalia/Portuense,53,Entire rental unit,-47.41378316028249,4
557148665458224785,1,1.0,79.0,108.15924772437552,0.2695955115986258,1,41.90052917035648,12.442048867968516,1,1.0,40,Private room,XIII Aurelia,21,Private room in condo,-29.159247724375533,1
909167169600486198,1,1.0,77.0,105.17092528053756,0.2678584904087626,1,41.79552,12.45162,5,1.0,53,Entire home/apt,IX Eur,11,Entire rental unit,-28.170925280537546,1
40208447,1,1.0,84.0,114.37667892943982,0.2655845510969898,1,41.87957,12.52144,2,1.0,41,Entire home/apt,VII San Giovanni/Cinecittà,47,Entire rental unit,-30.37667892943982,1
21811,1,1.0,136.0,185.07314189702765,0.2651553942080441,1,41.89084,12.46804,4,0.0,20,Entire home/apt,I Centro Storico,261,Entire loft,-49.073141897027625,0
878212289937693646,1,1.0,136.0,185.07314189702765,0.2651553942080441,1,41.90502,12.50028,6,2.0,60,Entire home/apt,I Centro Storico,37,Entire condo,-49.073141897027625,4
1369109476121257013,1,1.0,103.0,139.99529444437854,0.2642609852795954,1,41.8939472,12.4439406,3,1.0,47,Private room,XIII Aurelia,2,Private room in bed and breakfast,-36.995294444378544,1
29019775,1,1.0,216.0,292.6348117624253,0.2618786579111477,1,41.887302,12.470636,4,2.0,42,Entire home/apt,I Centro Storico,46,Entire rental unit,-76.63481176242527,4
1028253437905353146,1,1.0,66.0,89.3001130168078,0.2609191884496531,1,41.91091,12.52543,2,1.0,24,Private room,II Parioli/Nomentano,3,Private room in rental unit,-23.3001130168078,0
7448364,1,0.7647058823529411,80.0,108.15924772437552,0.2603498851631654,1,41.89442,12.45106,1,1.0,27,Private room,XIII Aurelia,50,Private room in condo,-28.159247724375533,0
870312543850540028,1,1.0,112.0,151.36071706188477,0.2600457888012772,1,41.8809084,12.4732443,2,1.0,32,Entire home/apt,I Centro Storico,47,Entire rental unit,-39.36071706188477,0
1369627115925144872,1,1.0,112.0,151.36071706188477,0.2600457888012772,1,41.90671555318716,12.495744061223917,2,1.0,13,Entire home/apt,I Centro Storico,0,Entire rental unit,-39.36071706188477,0
1029508927422173842,1,0.8,137.0,185.07314189702765,0.2597521250478092,1,41.8807525,12.4860655,4,1.0,50,Entire home/apt,I Centro Storico,44,Entire rental unit,-48.073141897027625,1
18282887,1,1.0,52.0,70.22695045694232,0.2595435276392596,1,41.78753,12.39241,4,1.0,52,Entire home/apt,X Ostia/Acilia,31,Entire rental unit,-18.22695045694232,2
1423773629854748431,1,1.0,102.0,137.6015287720826,0.2587291659459065,1,41.8672505,12.4692716,4,1.0,28,Entire home/apt,XI Arvalia/Portuense,0,Entire vacation home,-35.60152877208259,0
28391056,1,0.8,91.0,122.48860293673008,0.2570737373255461,1,41.89108652707001,12.566890035632753,6,2.0,32,Entire home/apt,V Prenestino/Centocelle,86,Entire rental unit,-31.488602936730075,5
562896052960028019,1,1.0,88.0,118.33145136843136,0.2563262008338995,1,41.89803419089125,12.504337392747402,2,1.0,19,Private room,I Centro Storico,0,Private room in bed and breakfast,-30.331451368431377,0
1489768506731497833,1,1.0,122.0,163.81026165635913,0.2552359127785817,1,41.89882,12.50204,5,1.0,42,Private room,I Centro Storico,0,Private room in rental unit,-41.81026165635913,1
1468834970728737207,1,1.0,138.0,185.07314189702765,0.2543488558875741,1,41.8981,12.47125,4,1.0,38,Entire home/apt,I Centro Storico,0,Entire rental unit,-47.073141897027625,1
1422292468840765566,1,1.0,98.0,131.3356819808705,0.253820450604779,1,41.8712319,12.5208296,3,2.0,11,Entire home/apt,VII San Giovanni/Cinecittà,0,Entire rental unit,-33.335681980870504,5
629566902663911334,1,1.0,100.0,133.91828250871885,0.2532759670548387,1,41.910599,12.456415,4,1.0,34,Entire home/apt,I Centro Storico,26,Entire condo,-33.918282508718846,1
1455157347908298807,1,0.8333333333333334,131.0,175.4137831602825,0.2531943748097598,1,41.8670676,12.4645854,6,2.0,46,Entire home/apt,XI Arvalia/Portuense,1,Entire rental unit,-44.41378316028249,4
21215607,1,0.9230769230769232,143.0,191.0250605614952,0.2514071212454078,1,41.92008,12.49673,4,2.0,50,Entire home/apt,II Parioli/Nomentano,118,Entire rental unit,-48.02506056149522,4
1221610,1,0.9230769230769232,81.0,108.15924772437552,0.2511042587277049,1,41.9089,12.45089,2,0.0,47,Entire home/apt,I Centro Storico,197,Entire rental unit,-27.159247724375533,1
871680727449360547,1,1.0,105.0,139.99529444437854,0.2499747908190051,1,41.87915,12.44402,4,1.0,51,Entire home/apt,XII Monte Verde,16,Entire rental unit,-34.995294444378544,1
1150500131977479590,1,1.0,139.0,185.07314189702765,0.2489455867273392,1,41.8997039,12.4710762,4,1.0,42,Entire home/apt,I Centro Storico,6,Entire rental unit,-46.073141897027625,1
15882195,1,0.7692307692307693,139.0,185.07314189702765,0.2489455867273392,1,41.89719,12.49268,5,1.0,26,Entire home/apt,I Centro Storico,253,Entire rental unit,-46.073141897027625,0
24318593,1,0.8571428571428571,490.0,651.8663957081915,0.2483122259007367,1,41.91562,12.46502,11,5.0,42,Entire home/apt,I Centro Storico,91,Entire rental unit,-161.86639570819148,3
11861640,1,1.0,220.0,292.6348117624253,0.2482097441687615,1,41.88971,12.47081,6,3.0,52,Entire home/apt,I Centro Storico,122,Entire rental unit,-72.63481176242527,4
1263420227945110764,1,0.8,42.0,55.7832648313216,0.2470860189520939,1,41.85385402291782,12.47812359273889,1,1.0,45,Private room,VIII Appia Antica,4,Private room in rental unit,-13.783264831321604,1
887435005786593335,1,0.8888888888888888,42.0,55.7832648313216,0.2470860189520939,1,41.8549859,12.4789194,1,1.0,44,Private room,VIII Appia Antica,26,Private room in rental unit,-13.783264831321604,1
959499376605879271,1,1.0,442.0,586.8620469594883,0.2468417368443121,1,41.90283948401983,12.486822861318643,6,3.0,40,Entire home/apt,I Centro Storico,0,Entire rental unit,-144.86204695948834,4
897778345309211617,1,1.0,114.0,151.36071706188477,0.2468323207441571,1,41.8908461,12.4694396,2,1.0,18,Entire home/apt,I Centro Storico,22,Entire rental unit,-37.36071706188477,0
7781191,1,0.8571428571428571,252.0,334.39909515697065,0.2464094441352827,1,41.91266,12.45365,8,3.0,67,Entire home/apt,I Centro Storico,170,Entire vacation home,-82.39909515697065,3
53645396,1,0.8235294117647058,82.0,108.46302581113088,0.2439819985956463,1,41.90711,12.53453,3,1.0,46,Entire home/apt,IV Tiburtina,45,Entire condo,-26.46302581113089,1
1238298001198107504,1,0.8,145.0,191.0250605614952,0.2409372907733156,1,41.92183929999999,12.461536,6,2.0,11,Entire home/apt,I Centro Storico,6,Entire rental unit,-46.02506056149522,5
1482738478929846496,1,0.8,115.0,151.36071706188477,0.2402255867155972,1,41.899,12.49709,2,1.0,9,Private room,I Centro Storico,0,Private room in rental unit,-36.36071706188477,0
881052615415720668,1,1.0,100.0,131.3356819808705,0.2385922965354887,1,41.8816313,12.5115443,4,2.0,22,Private room,VII San Giovanni/Cinecittà,2,Private room in condo,-31.335681980870504,5
17069721,1,1.0,141.0,185.07314189702765,0.2381390484068692,1,41.89537,12.49669,4,1.0,44,Entire home/apt,I Centro Storico,137,Entire rental unit,-44.073141897027625,1
12924035,1,0.8,107.0,140.39988502435497,0.2378911137894531,1,41.93676,12.51289,5,2.0,46,Entire home/apt,II Parioli/Nomentano,79,Entire rental unit,-33.39988502435497,4
1264265361542205350,1,1.0,448.0,586.8620469594883,0.2366178690186692,1,41.8947363,12.4962148,9,3.0,43,Entire home/apt,I Centro Storico,5,Entire vacation home,-138.86204695948834,3
39714516,1,1.0,448.0,586.8620469594883,0.2366178690186692,1,41.90441131591797,12.49070644378662,6,3.0,43,Entire home/apt,I Centro Storico,12,Entire rental unit,-138.86204695948834,4
567872237058306782,1,0.8181818181818182,107.0,139.99529444437854,0.2356885963584146,1,41.895412,12.445261,4,1.0,58,Entire home/apt,XIII Aurelia,85,Entire condo,-32.995294444378544,1
1371115164476639877,1,1.0,124.0,161.67182322785052,0.2330141546975574,1,41.90923814517016,12.450011632540878,2,3.0,11,Private room,I Centro Storico,2,Private room in bed and breakfast,-37.67182322785053,5
1193944984879035057,1,0.8333333333333334,142.0,185.07314189702765,0.2327357792466343,1,41.9032724,12.4854101,4,1.0,14,Entire home/apt,I Centro Storico,7,Entire rental unit,-43.073141897027625,0
3116695,1,1.0,142.0,185.07314189702765,0.2327357792466343,1,41.88671,12.49664,4,1.0,47,Entire home/apt,I Centro Storico,15,Entire serviced apartment,-43.073141897027625,1
50567594,1,1.0,142.0,185.07314189702765,0.2327357792466343,1,41.89241,12.46758,4,1.0,23,Entire home/apt,I Centro Storico,27,Entire condo,-43.073141897027625,0
1082488214006248488,1,0.875,142.0,185.07314189702765,0.2327357792466343,1,41.88768960000001,12.4680004,5,1.0,28,Entire home/apt,I Centro Storico,8,Entire home,-43.073141897027625,0
1427466015164118157,1,1.0,225.0,292.6348117624253,0.2311236019907788,1,41.90312,12.46208,6,2.0,11,Entire home/apt,I Centro Storico,3,Entire rental unit,-67.63481176242527,5
1457647163533356833,1,1.0,65.0,84.46720537487633,0.2304705748044861,1,41.9463252,12.4266624,4,1.0,10,Entire home/apt,XIV Monte Mario,1,Entire home,-19.46720537487633,0
1356355944833117436,1,0.8333333333333334,135.0,175.4137831602825,0.2303911496131112,1,41.87623127753746,12.46720684836546,6,2.0,5,Entire home/apt,XII Monte Verde,2,Entire rental unit,-40.41378316028249,5
1074666937706071060,1,0.8571428571428571,184.0,238.96566548686937,0.2300149076850942,1,41.91245130000001,12.4440139,6,2.0,49,Entire home/apt,XIV Monte Mario,23,Entire condo,-54.96566548686937,4
1442356746398325638,1,1.0,75.0,97.26127079026632,0.2288811426109207,1,41.8771943,12.4681308,3,0.0,28,Entire home/apt,XII Monte Verde,0,Entire rental unit,-22.261270790266323,0
9455259,1,1.0,39.0,50.47903430471698,0.2274020187356146,1,41.93547,12.54139,2,1.0,36,Entire home/apt,IV Tiburtina,443,Entire condo,-11.479034304716984,1
11244926,1,0.8333333333333334,117.0,151.36071706188477,0.2270121186584771,1,41.8962,12.49467,2,1.0,35,Private room,I Centro Storico,116,Private room in serviced apartment,-34.36071706188477,1
773473,1,0.9090909090909092,117.0,151.36071706188477,0.2270121186584771,1,41.908821,12.478505,3,1.0,53,Entire home/apt,I Centro Storico,327,Entire rental unit,-34.36071706188477,1
39404590,1,0.8823529411764706,117.0,151.36071706188477,0.2270121186584771,1,41.89427,12.47409,2,1.0,38,Private room,I Centro Storico,75,Private room in condo,-34.36071706188477,1
52330980,1,1.0,117.0,151.26336225968743,0.2265146149592022,1,41.853413,12.437991,2,2.0,48,Entire home/apt,XI Arvalia/Portuense,15,Entire villa,-34.263362259687455,1
1483247146014219380,1,1.0,185.0,238.96566548686937,0.2258302060964262,1,41.9078261,12.4546275,6,2.0,60,Entire home/apt,I Centro Storico,0,Entire rental unit,-53.96566548686937,4
881749934907756418,1,1.0,185.0,238.96566548686937,0.2258302060964262,1,41.90975,12.44986,5,2.0,50,Entire home/apt,I Centro Storico,44,Entire rental unit,-53.96566548686937,4
1168094939212812438,1,0.8823529411764706,96.0,123.8547607702361,0.2248985876441978,1,41.7357641,12.2590218,7,2.0,29,Entire home/apt,X Ostia/Acilia,14,Entire rental unit,-27.854760770236098,2
6916791,1,0.7647058823529411,227.0,292.6348117624253,0.2242891451195857,1,41.90587,12.46378,6,2.0,45,Entire home/apt,I Centro Storico,245,Entire rental unit,-65.63481176242527,4
677975485043488653,1,0.9166666666666666,109.0,140.39988502435497,0.2236460878789756,1,41.87963,12.50909,5,2.0,51,Entire home/apt,VII San Giovanni/Cinecittà,57,Entire vacation home,-31.399885024354973,4
965395293496169028,1,1.0,64.0,82.3177729201388,0.2225251275676507,1,41.93134,12.4657,2,1.0,28,Private room,II Parioli/Nomentano,12,Private room in rental unit,-18.317772920138793,0
1172269457606290331,1,1.0,144.0,185.07314189702765,0.2219292409261644,1,41.89241887736084,12.49938305885301,4,1.0,27,Entire home/apt,I Centro Storico,3,Entire rental unit,-41.073141897027625,0
1076768833143846064,1,0.8461538461538461,144.0,185.07314189702765,0.2219292409261644,1,41.8821139,12.467877,4,2.0,29,Entire home/apt,XII Monte Verde,41,Entire rental unit,-41.073141897027625,5
13095290,1,1.0,78.0,99.98085906052208,0.2198506720893072,1,41.87905,12.50917,2,1.0,19,Private room,VII San Giovanni/Cinecittà,127,Private room in condo,-21.980859060522093,0
293274,1,1.0,72.0,92.21946268376496,0.2192537463930003,1,41.8759,12.48786,3,0.0,26,Entire home/apt,I Centro Storico,9,Entire rental unit,-20.21946268376496,0
1382018706095946186,1,0.8571428571428571,128.0,163.81026165635913,0.2186081707840858,1,41.8924527,12.5054971,6,2.0,54,Entire home/apt,I Centro Storico,6,Entire rental unit,-35.81026165635913,4
893864464156539125,1,1.0,55.0,70.22695045694232,0.2168248850030629,1,41.7345945,12.2670219,4,1.0,13,Entire home/apt,X Ostia/Acilia,17,Entire rental unit,-15.22695045694232,2
1476834144529349880,1,1.0,145.0,185.07314189702765,0.2165259717659293,1,41.8950721,12.490081,6,2.0,8,Entire home/apt,I Centro Storico,0,Entire rental unit,-40.073141897027625,5
39984244,1,0.9285714285714286,145.0,185.07314189702765,0.2165259717659293,1,41.89695262076315,12.49395632743835,4,1.0,50,Entire home/apt,I Centro Storico,130,Entire condo,-40.073141897027625,1
7982038,1,0.8571428571428571,145.0,185.07314189702765,0.2165259717659293,1,41.88362,12.4996,5,2.0,31,Entire home/apt,I Centro Storico,157,Entire rental unit,-40.073141897027625,5
1410071987810374145,1,1.0,145.0,185.07314189702765,0.2165259717659293,1,41.908082962373946,12.493978146118891,4,1.0,8,Private room,I Centro Storico,2,Private room in bed and breakfast,-40.073141897027625,0
1396146736505343913,1,1.0,85.0,108.15924772437552,0.2141217529858632,1,41.89171259340221,12.442069575190544,2,1.0,29,Entire home/apt,XIII Aurelia,0,Entire rental unit,-23.159247724375533,0
622957634283897566,1,1.0,85.0,108.15924772437552,0.2141217529858632,1,41.90936,12.44925,2,1.0,6,Private room,I Centro Storico,3,Private room in bed and breakfast,-23.159247724375533,0
43585037,1,0.8333333333333334,230.0,292.6348117624253,0.2140374598127962,1,41.88662,12.46539,5,2.0,19,Entire home/apt,I Centro Storico,131,Entire rental unit,-62.63481176242527,5
415705,1,0.8,230.0,292.6348117624253,0.2140374598127962,1,41.88358,12.46953,5,2.0,47,Entire home/apt,I Centro Storico,63,Entire rental unit,-62.63481176242527,4
1168111569220798463,1,1.0,90.0,114.37667892943982,0.2131263047467748,1,41.88094,12.52296,3,1.0,40,Entire home/apt,VII San Giovanni/Cinecittà,10,Entire vacation home,-24.37667892943982,1
1468065705499874553,1,1.0,64.0,81.27145284939509,0.2125156158017869,1,41.867566,12.465773,3,1.0,40,Entire home/apt,XI Arvalia/Portuense,0,Entire rental unit,-17.27145284939509,1
1355116290461971681,1,1.0,58.0,73.63733051816416,0.2123560211665589,1,41.9071694,12.5383001,2,1.0,20,Private room,IV Tiburtina,1,Private room in rental unit,-15.637330518164164,0
1268744568230636821,1,1.0,167.0,211.77452984288055,0.2114254715904675,1,41.8837007,12.5017761,5,2.0,24,Entire home/apt,I Centro Storico,1,Entire rental unit,-44.774529842880554,5
984718134295937338,1,0.8571428571428571,167.0,211.77452984288055,0.2114254715904675,1,41.90248997664988,12.505297969311531,4,2.0,39,Entire home/apt,I Centro Storico,13,Entire rental unit,-44.774529842880554,4
716626675007121078,1,0.7692307692307693,139.0,175.4137831602825,0.2075879244164626,1,41.8760324,12.4418868,6,3.0,39,Entire home/apt,XII Monte Verde,40,Entire rental unit,-36.41378316028249,4
26823474,1,1.0,232.0,292.6348117624253,0.2072030029416031,1,41.89443,12.46451,5,2.0,35,Entire home/apt,I Centro Storico,58,Entire condo,-60.63481176242527,4
1269504511290390453,1,1.0,68.0,85.68479995651496,0.2063936656850457,1,41.9076612,12.4138045,3,1.0,28,Entire home/apt,XIV Monte Mario,2,Entire condo,-17.684799956514965,0
1080107347879927299,1,1.0,147.0,185.07314189702765,0.2057194334454594,1,41.9095166,12.4747505,4,1.0,39,Entire home/apt,I Centro Storico,5,Entire rental unit,-38.073141897027625,1
39849975,1,1.0,147.0,185.07314189702765,0.2057194334454594,1,41.89552,12.47186,4,1.0,28,Entire home/apt,I Centro Storico,29,Entire rental unit,-38.073141897027625,0
48410506,1,1.0,147.0,185.07314189702765,0.2057194334454594,1,41.89427,12.47156,4,1.0,43,Entire home/apt,I Centro Storico,121,Entire condo,-38.073141897027625,1
34663670,1,0.7777777777777778,86.0,108.22027130797224,0.2053244834762796,1,41.9017,12.42708,4,1.0,25,Entire home/apt,XIII Aurelia,63,Entire rental unit,-22.22027130797224,0
32859467,1,0.7692307692307693,233.0,292.6348117624253,0.2037857745060065,1,41.89964,12.46733,4,2.0,37,Entire home/apt,I Centro Storico,52,Entire rental unit,-59.63481176242527,4
1413926382662816854,1,0.8,84.0,105.17092528053756,0.2013001713550137,1,41.85798272544877,12.45227680100276,3,1.0,44,Entire home/apt,XI Arvalia/Portuense,2,Entire rental unit,-21.170925280537546,1
43652183,1,0.875,121.0,151.36071706188477,0.200585182544237,1,41.90695,12.46252,2,1.0,63,Entire home/apt,I Centro Storico,176,Entire condo,-30.36071706188477,1
3150897,1,1.0,148.0,185.07314189702765,0.2003161642852244,1,41.89456,12.49787,6,2.0,8,Entire home/apt,I Centro Storico,54,Entire rental unit,-37.073141897027625,5
35635674,1,0.7777777777777778,112.0,139.99529444437854,0.1999731102069387,1,41.90925979614258,12.45771312713623,3,1.0,19,Hotel room,I Centro Storico,54,Room in boutique hotel,-27.995294444378544,0
755196658010700414,1,0.8333333333333334,112.0,139.99529444437854,0.1999731102069387,1,41.90842135389134,12.45670398107161,4,2.0,41,Entire home/apt,I Centro Storico,47,Entire condo,-27.995294444378544,4
24239356,1,1.0,471.0,586.8620469594883,0.1974263756870384,1,41.90439987182617,12.49070930480957,6,3.0,51,Entire home/apt,I Centro Storico,62,Entire rental unit,-115.86204695948834,4
1097823837867170094,1,0.8125,235.0,292.6348117624253,0.1969513176348134,1,41.8878541,12.4711557,4,2.0,40,Entire home/apt,I Centro Storico,42,Entire rental unit,-57.63481176242527,4
51182897,1,1.0,235.0,292.6348117624253,0.1969513176348134,1,41.89645004272461,12.471214294433594,8,3.0,41,Entire home/apt,I Centro Storico,97,Entire condo,-57.63481176242527,3
9510754,1,1.0,235.0,292.6348117624253,0.1969513176348134,1,41.90397644042969,12.457728385925291,6,2.0,40,Entire home/apt,I Centro Storico,86,Entire condo,-57.63481176242527,4
1170300615869470673,1,0.8,54.0,67.2361652191033,0.1968607991840469,1,41.93671,12.5284,2,1.0,35,Private room,III Monte Sacro,14,Private room in rental unit,-13.2361652191033,1
1483311390700196108,1,1.0,61.0,75.94481119391182,0.1967851517301537,1,41.73488,12.28888,4,1.0,28,Entire home/apt,X Ostia/Acilia,0,Entire rental unit,-14.944811193911818,2
29377989,1,1.0,46.0,57.24347085362958,0.19641490437187,1,41.82022,12.61657,2,1.0,56,Private room,VII San Giovanni/Cinecittà,28,Private room in condo,-11.243470853629582,1
35597834,1,0.8,122.0,151.36071706188477,0.193978448515677,1,41.88933,12.47052,3,0.0,26,Entire home/apt,I Centro Storico,42,Entire condo,-29.36071706188477,0
33359760,1,1.0,122.0,151.36071706188477,0.193978448515677,1,41.89877,12.49399,2,1.0,22,Private room,I Centro Storico,11,Private room in bed and breakfast,-29.36071706188477,0
745355850183345547,1,1.0,122.0,151.36071706188477,0.193978448515677,1,41.8878977,12.4767628,2,1.0,28,Entire home/apt,I Centro Storico,34,Entire condo,-29.36071706188477,0
1333165943137686546,1,1.0,122.0,151.36071706188477,0.193978448515677,1,41.89189,12.47026,2,1.0,10,Entire home/apt,I Centro Storico,1,Entire rental unit,-29.36071706188477,0
1484946995571278702,1,1.0,122.0,151.36071706188477,0.193978448515677,1,41.9076871,12.4597555,2,1.0,22,Entire home/apt,I Centro Storico,0,Entire rental unit,-29.36071706188477,0
19116251,1,1.0,45.0,55.7832648313216,0.1933064488772434,1,41.84207,12.48602,1,1.0,26,Private room,VIII Appia Antica,55,Private room in rental unit,-10.783264831321604,0
21694258,1,0.7777777777777778,106.0,131.3356819808705,0.192907834327618,1,41.8734,12.51374,6,3.0,52,Entire home/apt,VII San Giovanni/Cinecittà,80,Entire rental unit,-25.335681980870504,4
1117380996769090396,1,1.0,113.0,139.99529444437854,0.1928300129766434,1,41.9087142,12.4535141,5,2.0,33,Entire home/apt,I Centro Storico,5,Entire rental unit,-26.995294444378544,4
1036822244765030018,1,1.0,171.0,211.77452984288055,0.1925374589339518,1,41.90383614180297,12.505542366568283,6,2.0,34,Entire home/apt,I Centro Storico,34,Entire rental unit,-40.774529842880554,4
1426959456146638269,1,1.0,85.0,105.17092528053756,0.1917918400616211,1,41.8231892,12.4813529,3,1.0,54,Entire home/apt,IX Eur,0,Entire rental unit,-20.170925280537546,1
1131887542967593699,1,1.0,209.0,258.42785473266684,0.1912636499025926,1,41.90741,12.45194,7,3.0,10,Entire home/apt,I Centro Storico,7,Entire rental unit,-49.427854732666844,5
665757423694186444,1,1.0,237.0,292.6348117624253,0.1901168607636204,1,41.90407,12.48899,10,4.0,29,Entire home/apt,I Centro Storico,18,Entire condo,-55.63481176242527,3
2615971,1,1.0,237.0,292.6348117624253,0.1901168607636204,1,41.89983,12.46842,2,2.0,35,Entire home/apt,I Centro Storico,32,Entire condo,-55.63481176242527,1
1899664,1,1.0,150.0,185.07314189702765,0.1895096259647545,1,41.89237,12.46908,4,1.0,22,Entire home/apt,I Centro Storico,273,Entire rental unit,-35.073141897027625,0
1284639225419617369,1,1.0,150.0,185.07314189702765,0.1895096259647545,1,41.88036956779796,12.460672805492225,4,1.0,15,Entire home/apt,XII Monte Verde,1,Entire rental unit,-35.073141897027625,0
1089037086087843409,1,0.8571428571428571,150.0,185.07314189702765,0.1895096259647545,1,41.8973929,12.4742469,4,1.0,28,Entire home/apt,I Centro Storico,48,Entire rental unit,-35.073141897027625,0
695461837000009109,1,1.0,91.0,112.029429992579,0.1877134427442147,1,41.8786303,12.4727002,3,1.0,26,Entire home/apt,I Centro Storico,30,Entire rental unit,-21.02942999257901,0
927171026532629529,1,1.0,300.0,369.26495833591,0.1875752268724659,1,41.8382872436102,12.493015300026762,8,4.0,57,Entire home/apt,VIII Appia Antica,0,Entire home,-69.26495833591002,3
1380340880590642141,1,1.0,74.0,91.06568073883594,0.1873996943785881,1,41.86111065550188,12.55944265587146,4,2.0,24,Entire home/apt,VII San Giovanni/Cinecittà,1,Entire rental unit,-17.065680738835937,5
1281033170307763961,1,1.0,210.0,258.42785473266684,0.1873940979882509,1,41.8996001,12.4351322,7,2.0,42,Entire home/apt,XIII Aurelia,0,Entire rental unit,-48.427854732666844,4
993482403867466277,1,1.0,123.0,151.36071706188477,0.1873717144871169,1,41.88865,12.47694,2,1.0,10,Entire home/apt,I Centro Storico,28,Entire rental unit,-28.36071706188477,0
1363109184765451321,1,0.8571428571428571,123.0,151.36071706188477,0.1873717144871169,1,41.9078898668954,12.497346287553368,2,1.0,38,Entire home/apt,I Centro Storico,5,Entire rental unit,-28.36071706188477,1
1471741611967725631,1,1.0,107.0,131.64689229772762,0.1872197046777765,1,41.88288259999999,12.5135919,4,1.0,7,Entire home/apt,VII San Giovanni/Cinecittà,0,Entire rental unit,-24.646892297727614,0
1483226421925331076,1,1.0,238.0,292.6348117624253,0.1866996323280239,1,41.9056589,12.4954815,5,2.0,30,Entire home/apt,I Centro Storico,0,Entire rental unit,-54.63481176242527,5
40865085,1,1.0,238.0,292.6348117624253,0.1866996323280239,1,41.89443,12.4663,4,2.0,46,Entire home/apt,I Centro Storico,15,Entire home,-54.63481176242527,4
1003392,1,1.0,114.0,139.99529444437854,0.1856869157463483,1,41.89824,12.44937,4,1.0,35,Entire home/apt,XIII Aurelia,97,Entire rental unit,-25.995294444378544,1
1317552277001191461,1,1.0,114.0,139.99529444437854,0.1856869157463483,1,41.89823556681303,12.448376339266652,4,2.0,54,Entire home/apt,XIII Aurelia,2,Entire rental unit,-25.995294444378544,4
17071616,1,1.0,151.0,185.07314189702765,0.1841063568045196,1,41.88351,12.46952,5,2.0,30,Entire home/apt,XII Monte Verde,123,Entire rental unit,-34.073141897027625,5
874479318271376445,1,0.7777777777777778,151.0,185.07314189702765,0.1841063568045196,1,41.9049391,12.4989472,6,2.0,43,Entire home/apt,I Centro Storico,49,Entire rental unit,-34.073141897027625,4
15371632,1,0.9090909090909092,151.0,185.07314189702765,0.1841063568045196,1,41.89747,12.49703,4,0.0,47,Entire home/apt,I Centro Storico,167,Entire condo,-34.073141897027625,1
1290487223897959212,1,1.0,70.0,85.68479995651496,0.1830523029110764,1,41.90277,12.41373,2,1.0,16,Private room,XIII Aurelia,0,Private room in rental unit,-15.684799956514963,0
1074036790174724055,1,0.8571428571428571,70.0,85.68479995651496,0.1830523029110764,1,41.88551,12.4039,2,1.0,40,Entire home/apt,XII Monte Verde,29,Entire rental unit,-15.684799956514963,1
7271654,1,0.8333333333333334,124.0,151.36071706188477,0.1807649804585569,1,41.88475,12.46484,2,1.0,29,Entire home/apt,I Centro Storico,43,Entire rental unit,-27.36071706188477,0
40639439,1,0.8823529411764706,481.0,586.8620469594883,0.1803865959776337,1,41.89643,12.47375,7,3.0,70,Entire home/apt,I Centro Storico,126,Entire rental unit,-105.86204695948834,4
1250744380228789055,1,1.0,91.0,110.95884473388207,0.1798761043497734,1,41.7360902,12.2834628,5,2.0,14,Entire home/apt,X Ostia/Acilia,3,Entire rental unit,-19.95884473388207,2
1260002763474982324,1,1.0,108.0,131.64689229772762,0.1796236271514005,1,41.88394510000001,12.5145661,4,1.0,27,Entire home/apt,VII San Giovanni/Cinecittà,1,Entire rental unit,-23.646892297727614,0
29132534,1,1.0,89.0,108.46302581113088,0.1794438765245428,1,41.89135,12.5305,2,1.0,42,Entire home/apt,V Prenestino/Centocelle,22,Entire rental unit,-19.46302581113089,1
566706084041147707,1,1.0,92.0,112.029429992579,0.178787216840305,1,41.878212,12.506503,2,1.0,46,Private room,VII San Giovanni/Cinecittà,16,Private room in condo,-20.02942999257901,1
1475200084622316008,1,0.8571428571428571,152.0,185.07314189702765,0.1787030876442845,1,41.8968843,12.4957124,4,2.0,20,Private room,I Centro Storico,0,Private room in guesthouse,-33.073141897027625,5
53323890,1,1.0,115.0,139.99529444437854,0.1785438185160531,1,41.89494,12.45257,3,1.0,35,Private room,XIII Aurelia,10,Private room in bed and breakfast,-24.995294444378544,1
