listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set,latitude,longitude,accommodates,bedrooms,amenities_count,room_type,neighbourhood_cleansed,number_of_reviews,property_type,residual,cluster
36174501,1,1.0,35.0,54.42057705727413,0.356860917458395,0,41.93726,12.54081,2,1.0,44,Entire home/apt,III Monte Sacro,128,Entire home,-19.42057705727413,1
9398939,1,1.0,35.0,54.42057705727413,0.356860917458395,1,41.83503,12.559,3,1.0,17,Entire home/apt,VII San Giovanni/Cinecittà,31,Entire home,-19.42057705727413,0
18282887,1,1.0,52.0,80.84751194777677,0.3568138493415943,0,41.78753,12.39241,4,1.0,52,Entire home/apt,X Ostia/Acilia,31,Entire rental unit,-28.847511947776766,4
18967371,1,1.0,90.0,139.88134127543574,0.3565975334567034,1,41.88124,12.47651,4,1.0,34,Entire home/apt,I Centro Storico,23,Entire rental unit,-49.881341275435744,1
1138920947194783066,1,0.7647058823529411,171.0,265.5351304130397,0.3560174138389538,0,41.9080891,12.4998175,8,2.0,41,Entire home/apt,I Centro Storico,35,Entire rental unit,-94.53513041303972,2
654231541317181366,1,1.0,115.0,178.40179602154063,0.3553876554801352,0,41.901045,12.475623,4,1.0,37,Entire home/apt,I Centro Storico,33,Entire vacation home,-63.40179602154063,1
285564,1,1.0,296.0,458.5198222862307,0.3544444850298703,0,41.88757,12.47159,6,2.0,55,Entire home/apt,I Centro Storico,155,Entire condo,-162.5198222862307,2
1124385310966299543,1,0.9090909090909092,142.0,219.11108280478703,0.3519268939649562,0,41.89645771695408,12.494222283432377,4,1.0,37,Entire home/apt,I Centro Storico,17,Entire rental unit,-77.11108280478703,1
4277497,1,0.8,72.0,111.06960435069716,0.3517578421125611,0,41.91406,12.50034,3,1.0,36,Private room,II Parioli/Nomentano,121,Private room in rental unit,-39.06960435069715,1
1261659809861695160,1,1.0,65.0,100.0048522266808,0.3500315379431327,0,41.91099579999999,12.448983084655776,2,1.0,4,Private room,I Centro Storico,2,Private room in rental unit,-35.0048522266808,0
52793646,1,1.0,100.0,153.76675039017042,0.3496643471604994,0,41.90935,12.45918,3,1.0,26,Private room,I Centro Storico,11,Private room in vacation home,-53.766750390170415,0
16035500,1,0.9,173.0,265.5351304130397,0.3484854537668947,0,41.9018669128418,12.472685813903809,4,2.0,39,Entire home/apt,I Centro Storico,132,Entire rental unit,-92.53513041303972,2
43485045,1,1.0,173.0,265.5351304130397,0.3484854537668947,0,41.89835739135742,12.466893196105955,4,2.0,48,Entire home/apt,I Centro Storico,29,Entire rental unit,-92.53513041303972,2
27480964,1,0.9375,173.0,265.5351304130397,0.3484854537668947,0,41.8923,12.47165,6,2.0,39,Entire home/apt,I Centro Storico,115,Entire rental unit,-92.53513041303972,2
558364047866500246,1,1.0,300.0,458.5198222862307,0.3457207618545983,0,41.9083,12.46727,6,3.0,26,Entire home/apt,I Centro Storico,5,Entire condo,-158.5198222862307,2
684604203258204788,1,1.0,77.0,117.63562017738832,0.3454363577640169,0,41.87056,12.52428,6,2.0,41,Entire home/apt,VII San Giovanni/Cinecittà,16,Entire home,-40.63562017738832,2
8682187,1,0.7647058823529411,48.0,73.1683420178637,0.3439785749377643,0,41.87,12.52691,2,1.0,48,Entire home/apt,VII San Giovanni/Cinecittà,61,Entire loft,-25.168342017863694,1
16718726,1,1.0,141.0,214.75476899931408,0.3434371648321795,0,41.90917,12.45828,5,2.0,25,Entire home/apt,I Centro Storico,13,Entire rental unit,-73.75476899931408,2
1331663836528355831,1,0.8571428571428571,101.0,153.76675039017042,0.3431609906321045,1,41.90156,12.47353,2,1.0,33,Entire home/apt,I Centro Storico,7,Entire rental unit,-52.766750390170415,1
1158874288062958704,1,1.0,116.0,176.3123431393027,0.3420766922237004,0,41.924581,12.469863,4,1.0,50,Entire home/apt,II Parioli/Nomentano,28,Entire home,-60.3123431393027,1
1411625253606865990,1,1.0,57.0,86.62880784031556,0.3420202653017097,1,41.8899698,12.5241176,3,1.0,40,Entire home/apt,V Prenestino/Centocelle,4,Entire rental unit,-29.62880784031556,1
1079642047095676634,1,0.7777777777777778,175.0,265.5351304130397,0.3409534936948357,1,41.90145,12.47025,5,2.0,6,Entire home/apt,I Centro Storico,7,Entire rental unit,-90.53513041303972,0
3734506,1,1.0,142.0,214.75476899931408,0.3387806908238971,0,41.88889,12.49771,4,2.0,49,Entire home/apt,I Centro Storico,67,Entire serviced apartment,-72.75476899931408,2
5689625,1,0.8181818181818182,145.0,219.11108280478703,0.3382352086261877,0,41.88848114013672,12.496196746826172,2,1.0,45,Entire home/apt,I Centro Storico,82,Entire condo,-74.11108280478703,1
47534829,1,0.7647058823529411,145.0,219.11108280478703,0.3382352086261877,0,41.89342,12.47762,4,1.0,46,Entire home/apt,I Centro Storico,73,Entire condo,-74.11108280478703,1
864386585061842203,1,1.0,93.0,140.49970526125753,0.3380769032428388,0,41.9240687,12.469475,4,1.0,27,Entire home/apt,II Parioli/Nomentano,20,Entire rental unit,-47.49970526125753,0
1152315050027839938,1,0.8,88.0,132.85253959249252,0.3376114580125582,0,41.8966649,12.5050899,4,1.0,35,Entire home/apt,I Centro Storico,11,Entire rental unit,-44.85253959249252,1
854254845227377070,1,1.0,61.0,92.05899245718663,0.3373814075972108,1,41.88524,12.40075,4,1.0,33,Entire home/apt,XII Monte Verde,34,Entire rental unit,-31.058992457186648,1
2048737,1,1.0,86.0,129.21608010663934,0.3344481590137543,0,41.91977,12.52239,6,2.0,56,Private room,II Parioli/Nomentano,1,Private room in rental unit,-43.21608010663934,2
32886823,1,1.0,68.0,102.05895223372993,0.3337184194849457,0,41.89961,12.45118,3,2.0,32,Entire home/apt,XIII Aurelia,23,Entire rental unit,-34.05895223372991,2
876289,1,1.0,177.0,265.5351304130397,0.3334215336227767,0,41.89827,12.46167,6,2.0,55,Entire home/apt,I Centro Storico,185,Entire rental unit,-88.53513041303972,2
660044494429381729,1,1.0,60.0,89.96573144023253,0.3330793954600352,0,41.8830708,12.5139165,2,1.0,59,Private room,VII San Giovanni/Cinecittà,29,Private room in condo,-29.96573144023253,1
8180090,1,0.875,40.0,59.91633799532283,0.3324024575213113,0,41.88887,12.52915,1,1.0,32,Private room,V Prenestino/Centocelle,150,Private room in rental unit,-19.916337995322827,1
51323255,1,0.8888888888888888,35.0,52.26978870593853,0.3303971401739464,0,41.94742584228516,12.570135116577148,1,3.0,56,Private room,IV Tiburtina,41,Private room in condo,-17.269788705938524,2
1482721839884109583,1,1.0,103.0,153.76675039017042,0.3301542775753144,0,41.89999,12.49912,2,1.0,9,Private room,I Centro Storico,0,Private room in rental unit,-50.766750390170415,0
1482738764353457717,1,1.0,103.0,153.76675039017042,0.3301542775753144,1,41.89877,12.49869,3,1.0,9,Private room,I Centro Storico,0,Private room in rental unit,-50.766750390170415,0
895478692284049734,1,1.0,45.0,66.7763015057022,0.3261082302355823,0,41.87093378835355,12.467354181475846,2,1.0,42,Private room,XI Arvalia/Portuense,79,Private room in condo,-21.776301505702197,1
1007705268206536616,1,1.0,104.0,154.2708077217946,0.3258607928756737,0,41.7649333,12.3042908,6,3.0,39,Entire home/apt,X Ostia/Acilia,7,Entire rental unit,-50.2708077217946,4
11861640,1,1.0,220.0,325.9047456591568,0.3249561323354152,0,41.88971,12.47081,6,3.0,52,Entire home/apt,I Centro Storico,122,Entire rental unit,-105.90474565915672,2
7982038,1,0.8571428571428571,145.0,214.75476899931408,0.32481126879905,1,41.88362,12.4996,5,2.0,31,Entire home/apt,I Centro Storico,157,Entire rental unit,-69.75476899931408,2
1476834144529349880,1,1.0,145.0,214.75476899931408,0.32481126879905,0,41.8950721,12.490081,6,2.0,8,Entire home/apt,I Centro Storico,0,Entire rental unit,-69.75476899931408,0
16377630,1,1.0,87.0,128.72341110659912,0.3241322673778968,0,41.90825,12.45603,3,1.0,46,Private room,I Centro Storico,25,Private room in bed and breakfast,-41.72341110659912,1
21087294,1,0.7647058823529411,104.0,153.76675039017042,0.3236509210469194,0,41.89011,12.46685,2,1.0,33,Entire home/apt,I Centro Storico,197,Entire condo,-49.766750390170415,1
568072849084424724,1,1.0,182.0,268.8547346174378,0.3230545102396142,0,41.8944,12.4384,6,3.0,44,Entire home/apt,XIII Aurelia,35,Entire condo,-86.85473461743783,2
1442356746398325638,1,1.0,75.0,110.7620489557204,0.322872764569542,0,41.8771943,12.4681308,3,0.0,28,Entire home/apt,XII Monte Verde,0,Entire rental unit,-35.76204895572039,0
1102773597164028616,1,1.0,180.0,265.5351304130397,0.3221235935146882,0,41.9094022,12.4933457,6,2.0,42,Entire home/apt,I Centro Storico,20,Entire rental unit,-85.53513041303972,2
4515572,1,0.7692307692307693,180.0,265.5351304130397,0.3221235935146882,0,41.89469,12.47248,6,2.0,27,Entire home/apt,I Centro Storico,76,Entire rental unit,-85.53513041303972,2
424531,1,1.0,180.0,265.5351304130397,0.3221235935146882,1,41.88819,12.47844,4,2.0,51,Entire home/apt,I Centro Storico,190,Entire condo,-85.53513041303972,2
1396931645129879378,1,0.8571428571428571,180.0,265.5351304130397,0.3221235935146882,0,41.8941897,12.5011165,4,2.0,13,Entire home/apt,I Centro Storico,2,Entire rental unit,-85.53513041303972,0
612228020447522315,1,0.8333333333333334,180.0,265.5351304130397,0.3221235935146882,0,41.89756,12.46876,6,2.0,51,Entire home/apt,I Centro Storico,113,Entire condo,-85.53513041303972,2
1047014325322090015,1,1.0,113.0,166.63434831375824,0.3218685034418554,0,41.8910579,12.521692,5,1.0,29,Entire home/apt,V Prenestino/Centocelle,10,Entire rental unit,-53.63434831375824,0
1307194466157884972,1,1.0,122.0,179.73504003067865,0.3212230626861849,0,41.8995857,12.4334083,4,2.0,45,Entire home/apt,XIII Aurelia,1,Entire condo,-57.73504003067865,2
971651994785005033,1,1.0,149.0,219.47819937651587,0.3211170839597157,0,41.888692,12.5073887,8,3.0,47,Entire home/apt,I Centro Storico,64,Entire rental unit,-70.47819937651587,3
1318289202809865815,1,0.8571428571428571,178.0,261.77627560038803,0.3200300539391731,0,41.9219702,12.4925084,8,3.0,56,Entire home/apt,II Parioli/Nomentano,3,Entire rental unit,-83.77627560038803,3
893864464156539125,1,1.0,55.0,80.84751194777677,0.3197069560343786,0,41.7345945,12.2670219,4,1.0,13,Entire home/apt,X Ostia/Acilia,17,Entire rental unit,-25.847511947776766,4
1386393542779724964,1,1.0,48.0,70.5529538171299,0.3196599518084835,0,41.79902555997814,12.431157798309378,2,1.0,47,Private room,IX Eur,3,Private room in condo,-22.552953817129904,1
1042725,1,1.0,88.0,129.21608010663934,0.3189702092233766,0,41.89766,12.51445,5,2.0,44,Entire home/apt,II Parioli/Nomentano,134,Entire rental unit,-41.21608010663934,2
1468065705499874553,1,1.0,64.0,93.76677854575286,0.317455489112579,1,41.867566,12.465773,3,1.0,40,Entire home/apt,XI Arvalia/Portuense,0,Entire rental unit,-29.766778545752857,1
4821276,1,0.8125,105.0,153.76675039017042,0.3171475645185244,0,41.88797,12.46856,2,1.0,31,Private room,I Centro Storico,195,Private room in bed and breakfast,-48.766750390170415,1
1172381240469928830,1,1.0,59.0,86.38461503661887,0.3170080114961489,0,41.94668,12.42429,2,2.0,45,Private room,XIV Monte Mario,18,Private room in rental unit,-27.384615036618868,1
45859246,1,1.0,122.0,178.40179602154063,0.3161503823354478,1,41.89693,12.47667,4,1.0,33,Entire home/apt,I Centro Storico,50,Entire rental unit,-56.40179602154063,1
117251,1,0.9166666666666666,122.0,178.40179602154063,0.3161503823354478,0,41.89503,12.47433,4,1.0,41,Entire home/apt,I Centro Storico,47,Entire rental unit,-56.40179602154063,1
23410950,1,1.0,122.0,178.40179602154063,0.3161503823354478,0,41.88547,12.47192,4,1.0,70,Private room,I Centro Storico,64,Private room in bed and breakfast,-56.40179602154063,1
1059491671810227806,1,1.0,76.0,111.06960435069716,0.3157443888965923,0,41.90247,12.5017,2,1.0,32,Private room,I Centro Storico,9,Private room in rental unit,-35.06960435069715,1
4132262,1,1.0,123.0,179.73504003067865,0.3156593172983668,1,41.91517,12.4565,4,2.0,52,Entire home/apt,I Centro Storico,99,Entire rental unit,-56.73504003067865,2
1412464553236615948,1,0.875,150.0,219.11108280478703,0.3154157330615734,0,41.908591,12.479666,4,1.0,20,Entire home/apt,I Centro Storico,2,Entire rental unit,-69.11108280478703,0
1441875064863299670,1,0.8,83.0,121.18221540430385,0.3150810147917776,0,41.88916500000001,12.5290359,4,1.0,28,Entire home/apt,V Prenestino/Centocelle,4,Entire condo,-38.18221540430385,0
914546329280452033,1,1.0,71.0,103.66172742538298,0.3150799068913191,0,41.96401,12.44334,4,1.0,63,Entire home/apt,XV Cassia/Flaminia,2,Entire rental unit,-32.66172742538298,1
1237523750235672639,1,0.8333333333333334,89.0,129.4509114113069,0.3124806999834973,1,41.876506460253886,12.518308777166927,4,1.0,38,Entire home/apt,VII San Giovanni/Cinecittà,10,Entire rental unit,-40.45091141130689,1
26054257,1,1.0,62.0,89.96573144023253,0.3108487086420364,0,41.89142,12.51393,2,1.0,12,Private room,I Centro Storico,67,Private room in vacation home,-27.96573144023253,0
3150897,1,1.0,148.0,214.75476899931408,0.3108418467742027,0,41.89456,12.49787,6,2.0,8,Entire home/apt,I Centro Storico,54,Entire rental unit,-66.75476899931408,0
882945,1,0.7777777777777778,106.0,153.76675039017042,0.3106442079901295,0,41.89009,12.46778,2,1.0,25,Entire home/apt,I Centro Storico,228,Entire rental unit,-47.766750390170415,0
599714609020730913,1,1.0,317.0,458.5198222862307,0.3086449383596922,0,41.89314270019531,12.478544235229492,4,2.0,46,Entire home/apt,I Centro Storico,44,Entire rental unit,-141.5198222862307,2
2958563,1,0.8333333333333334,186.0,268.8547346174378,0.3081765873877375,0,41.89774,12.45169,10,3.0,37,Entire home/apt,XIII Aurelia,32,Entire condo,-82.85473461743783,3
1873235,1,0.8571428571428571,618.0,891.2674638688807,0.3066054522877575,0,41.89452,12.47447,10,5.0,26,Entire home/apt,I Centro Storico,72,Entire condo,-273.26746386888067,3
51995439,1,1.0,129.0,186.0098752706487,0.3064884334108498,1,41.91797,12.50197,3,1.0,17,Entire home/apt,II Parioli/Nomentano,1,Entire rental unit,-57.00987527064871,0
780231969391812245,1,1.0,107.0,154.2708077217946,0.3064144695932412,1,41.8536273,12.5050973,5,3.0,40,Entire home/apt,VIII Appia Antica,15,Entire rental unit,-47.2708077217946,2
881052615415720668,1,1.0,100.0,144.1120353908976,0.3060954296512823,0,41.8816313,12.5115443,4,2.0,22,Private room,VII San Giovanni/Cinecittà,2,Private room in condo,-44.1120353908976,0
749875769738705016,1,1.0,72.0,103.66172742538298,0.305433145016549,1,41.96119,12.45349,4,1.0,41,Entire home/apt,XV Cassia/Flaminia,17,Entire condo,-31.661727425382978,1
14225777,1,0.8333333333333334,107.0,153.76675039017042,0.3041408514617344,0,41.89393,12.48951,3,1.0,27,Entire home/apt,I Centro Storico,250,Entire rental unit,-46.766750390170415,0
1495257979606002297,1,1.0,185.0,265.5351304130397,0.3032936933345406,0,41.88984640733236,12.473040541539143,4,2.0,35,Entire home/apt,I Centro Storico,2,Entire condo,-80.53513041303972,2
851934423035519671,1,1.0,51.0,73.1683420178637,0.3029772358713746,1,41.9422733,12.5364032,2,1.0,25,Entire home/apt,III Monte Sacro,14,Tiny home,-22.168342017863694,0
28324358,1,1.0,35.0,50.205673434188,0.3028676321635307,0,41.86945,12.51713,2,1.0,45,Private room,VII San Giovanni/Cinecittà,144,Private room in rental unit,-15.205673434188,1
48169468,1,0.9411764705882352,320.0,458.5198222862307,0.3021021459782381,1,41.89022,12.47099,8,3.0,18,Entire home/apt,I Centro Storico,104,Entire home,-138.5198222862307,3
1236171147373505492,1,0.875,90.0,128.72341110659912,0.300826483494376,0,41.9089696,12.4498533,3,1.0,30,Entire home/apt,I Centro Storico,4,Entire rental unit,-38.72341110659912,1
54010877,1,1.0,70.0,100.0048522266808,0.3000339639387582,0,41.96744,12.4401,2,1.0,20,Entire home/apt,XV Cassia/Flaminia,32,Entire condo,-30.0048522266808,0
37619786,1,0.9090909090909092,108.0,154.2708077217946,0.2999323618324304,0,41.8627815246582,12.543192863464355,6,2.0,42,Entire home/apt,VII San Giovanni/Cinecittà,84,Entire rental unit,-46.2708077217946,2
36931015,1,1.0,272.0,388.319429731471,0.2995457368999221,0,41.90412,12.44477,8,4.0,42,Entire home/apt,I Centro Storico,50,Entire rental unit,-116.31942973147102,3
1484062607450613835,1,0.8,68.0,96.9243534207272,0.2984219383458043,0,41.88318,12.57834,5,2.0,35,Entire home/apt,V Prenestino/Centocelle,0,Entire condo,-28.9243534207272,2
40368862,1,0.7857142857142857,189.0,268.8547346174378,0.2970181452488301,0,41.89677,12.43601,6,3.0,53,Entire home/apt,XIII Aurelia,94,Entire condo,-79.85473461743783,2
874479318271376445,1,0.7777777777777778,151.0,214.75476899931408,0.2968724247493555,1,41.9049391,12.4989472,6,2.0,43,Entire home/apt,I Centro Storico,49,Entire rental unit,-63.75476899931408,2
17071616,1,1.0,151.0,214.75476899931408,0.2968724247493555,0,41.88351,12.46952,5,2.0,30,Entire home/apt,XII Monte Verde,123,Entire rental unit,-63.75476899931408,2
1445053010655268380,1,1.0,68.0,96.67559095536204,0.2966166606481092,0,41.73005149999999,12.290488,4,1.0,41,Entire home/apt,X Ostia/Acilia,0,Entire rental unit,-28.67559095536205,4
1125850589216221164,1,0.8,176.0,250.0609702528681,0.2961716503698107,0,41.8508698,12.4844792,9,3.0,25,Entire home/apt,VIII Appia Antica,15,Entire rental unit,-74.06097025286812,3
421145,1,0.8,47.0,66.7763015057022,0.2961574849127193,0,41.873626708984375,12.449712753295898,1,1.0,45,Private room,XII Monte Verde,188,Private room in rental unit,-19.776301505702197,1
19486886,1,0.8571428571428571,66.0,93.76677854575286,0.2961259731473471,1,41.85835,12.49155,3,1.0,41,Private room,VIII Appia Antica,171,Private room in rental unit,-27.766778545752857,1
5376841,1,1.0,187.0,265.5351304130397,0.2957617332624815,0,41.88755,12.50383,4,2.0,43,Entire home/apt,I Centro Storico,64,Entire rental unit,-78.53513041303972,2
1415333108182923896,1,1.0,57.0,80.84751194777677,0.2949690271629015,0,41.86423,12.42349,4,1.0,37,Entire home/apt,XI Arvalia/Portuense,1,Entire rental unit,-23.847511947776766,1
1431138131735665143,1,1.0,77.0,109.08360205763988,0.2941193859796349,0,41.8971234,12.5189753,5,2.0,39,Entire home/apt,II Parioli/Nomentano,1,Entire rental unit,-32.083602057639865,2
307892,1,1.0,87.0,123.2088163768414,0.2938816997161518,0,41.73188,12.28036,5,3.0,47,Entire home/apt,X Ostia/Acilia,31,Entire rental unit,-36.2088163768414,4
5779107,1,1.0,127.0,179.73504003067865,0.2934043357470941,0,41.89525,12.44906,6,2.0,51,Entire home/apt,XIII Aurelia,70,Entire rental unit,-52.73504003067865,2
1348614292192275598,1,1.0,91.0,128.72341110659912,0.2930578888665357,0,41.895016,12.4519139,3,1.0,43,Entire home/apt,XIII Aurelia,3,Entire condo,-37.72341110659912,1
915929333751937005,1,0.8181818181818182,69.0,97.57752529858628,0.2928699535178755,0,41.94243,12.46082,4,1.0,54,Entire home/apt,XV Cassia/Flaminia,36,Entire rental unit,-28.57752529858628,1
1475200084622316008,1,0.8571428571428571,152.0,214.75476899931408,0.292215950741073,1,41.8968843,12.4957124,4,2.0,20,Private room,I Centro Storico,0,Private room in guesthouse,-62.75476899931408,0
701170470414050071,1,1.0,37.0,52.26978870593853,0.2921341196124576,0,41.8866,12.54199,2,1.0,27,Private room,V Prenestino/Centocelle,30,Private room in condo,-15.269788705938524,0
1002125451985930031,1,1.0,73.0,103.11136371686835,0.2920275964883038,0,41.9051553,12.3912174,5,2.0,55,Entire home/apt,XIII Aurelia,21,Entire rental unit,-30.111363716868368,2
1378241276380570781,1,1.0,188.0,265.5351304130397,0.2919957532264521,0,41.9036968,12.4608993,6,2.0,21,Entire home/apt,I Centro Storico,2,Entire rental unit,-77.53513041303972,2
1252681536595741583,1,1.0,61.0,86.08346894114418,0.2913854338083645,0,41.877839827676524,12.54299833218533,4,2.0,38,Entire home/apt,V Prenestino/Centocelle,2,Entire condo,-25.083468941144176,2
8696655,1,0.7857142857142857,88.0,124.1652714140492,0.2912672038016994,0,41.865377,12.5480737,4,2.0,56,Entire home/apt,V Prenestino/Centocelle,31,Entire rental unit,-36.16527141404919,2
618101176622543995,1,1.0,231.0,325.9047456591568,0.291203938952186,0,41.891537,12.469604,4,3.0,32,Entire home/apt,I Centro Storico,49,Entire condo,-94.90474565915672,2
1150079054188357209,1,1.0,109.0,153.76675039017042,0.2911341384049444,1,41.8943756,12.4725119,2,1.0,24,Entire home/apt,I Centro Storico,1,Entire home,-44.766750390170415,0
1443478444938629653,1,1.0,252.0,355.3934847598909,0.2909267873319204,0,41.91392,12.4356,4,2.0,63,Entire home/apt,XIV Monte Mario,0,Entire rental unit,-103.39348475989097,2
1396110028155190570,1,1.0,110.0,154.85815343616238,0.2896725321902691,0,41.928474090313735,12.523998888532333,6,2.0,27,Entire home/apt,II Parioli/Nomentano,1,Entire rental unit,-44.85815343616238,2
1356355944833117436,1,0.8333333333333334,135.0,189.70564920317432,0.2883712184268413,1,41.87623127753746,12.46720684836546,6,2.0,5,Entire home/apt,XII Monte Verde,2,Entire rental unit,-54.70564920317432,0
842530441405668255,1,1.0,83.0,116.62456126721293,0.2883145788662093,0,41.87890557071259,12.520799432540892,4,1.0,29,Entire home/apt,VII San Giovanni/Cinecittà,7,Entire rental unit,-33.624561267212925,0
567202234546662857,1,0.7857142857142857,189.0,265.5351304130397,0.2882297731904226,0,41.89855,12.4706,7,2.0,50,Entire home/apt,I Centro Storico,106,Entire condo,-76.53513041303972,2
1248540413810238426,1,1.0,189.0,265.5351304130397,0.2882297731904226,0,41.89194,12.46781,4,2.0,41,Entire home/apt,I Centro Storico,7,Entire rental unit,-76.53513041303972,2
862902087123022445,1,0.875,127.0,178.40179602154063,0.2881237586606709,0,41.8874113,12.4671435,4,1.0,38,Entire home/apt,I Centro Storico,29,Entire rental unit,-51.40179602154063,1
653406216034590013,1,0.7857142857142857,127.0,178.40179602154063,0.2881237586606709,1,41.88768960000001,12.4680004,5,1.0,37,Entire home/apt,I Centro Storico,29,Entire vacation home,-51.40179602154063,1
1140232282818225246,1,1.0,153.0,214.75476899931408,0.2875594767327906,0,41.89863709999999,12.4660396,4,2.0,29,Entire home/apt,I Centro Storico,1,Entire rental unit,-61.75476899931408,2
36022673,1,1.0,327.0,458.5198222862307,0.2868356304215121,0,41.90243,12.48098,5,3.0,23,Entire home/apt,I Centro Storico,55,Entire rental unit,-131.5198222862307,2
54261055,1,1.0,126.0,176.3123431393027,0.2853591656912607,1,41.92386,12.49161,4,1.0,34,Entire home/apt,II Parioli/Nomentano,2,Entire condo,-50.3123431393027,1
613807752133011695,1,1.0,110.0,153.76675039017042,0.2846307818765494,0,41.905624,12.495456,2,1.0,35,Private room,I Centro Storico,124,Private room in condo,-43.766750390170415,1
53944852,1,1.0,110.0,153.76675039017042,0.2846307818765494,0,41.88814,12.49709,3,1.0,21,Private room,I Centro Storico,73,Private room in rental unit,-43.766750390170415,0
1423989864751999032,1,0.8333333333333334,110.0,153.76675039017042,0.2846307818765494,0,41.9032,12.45957,2,1.0,10,Entire home/apt,I Centro Storico,1,Entire rental unit,-43.766750390170415,0
4984599,1,0.8,190.0,265.5351304130397,0.2844637931543931,1,41.90955,12.49569,4,2.0,49,Entire home/apt,I Centro Storico,150,Entire rental unit,-75.53513041303972,2
559967363538760879,1,1.0,190.0,265.5351304130397,0.2844637931543931,0,41.9094579,12.4662262,5,2.0,39,Entire home/apt,I Centro Storico,35,Entire vacation home,-75.53513041303972,2
1314396180620586942,1,1.0,101.0,141.03929873017756,0.2838875341175425,0,41.8836691,12.5093157,5,3.0,10,Entire home/apt,VII San Giovanni/Cinecittà,1,Entire rental unit,-40.03929873017756,0
9455259,1,1.0,39.0,54.42057705727413,0.2833593080250688,0,41.93547,12.54139,2,1.0,36,Entire home/apt,IV Tiburtina,443,Entire condo,-15.42057705727413,1
4138667,1,1.0,76.0,106.01382736741678,0.2831123836647887,1,42.01849,12.37042,4,2.0,57,Entire home/apt,XV Cassia/Flaminia,53,Entire condo,-30.01382736741678,2
950801360034724494,1,1.0,128.0,178.40179602154063,0.2825184339257156,0,41.88670279999999,12.4683799,4,1.0,14,Private room,I Centro Storico,2,Private room in rental unit,-50.40179602154063,0
23625630,1,1.0,329.0,458.5198222862307,0.2824737688338761,0,41.8861,12.47309,9,3.0,67,Entire home/apt,I Centro Storico,15,Entire rental unit,-129.5198222862307,3
921073690346525982,1,1.0,111.0,154.2708077217946,0.2804860385499979,0,41.75592,12.35702,6,3.0,50,Entire home/apt,X Ostia/Acilia,10,Entire vacation home,-43.2708077217946,4
919360125589524725,1,1.0,149.0,207.02918721306483,0.2802947159008255,0,41.90447,12.50596,4,1.0,28,Entire home/apt,I Centro Storico,3,Entire rental unit,-58.02918721306483,0
710205508381081475,1,1.0,71.0,98.6128173178365,0.2800124574966591,0,41.92252,12.49342,2,3.0,69,Private room,II Parioli/Nomentano,41,Private room in condo,-27.6128173178365,2
1395017363425073755,1,1.0,80.0,111.06960435069716,0.2797309356806234,0,41.89265390000001,12.5118727,2,1.0,45,Private room,I Centro Storico,2,Private room in bed and breakfast,-31.069604350697148,1
51182897,1,1.0,235.0,325.9047456591568,0.2789304140855572,1,41.89645004272461,12.471214294433594,8,3.0,41,Entire home/apt,I Centro Storico,97,Entire condo,-90.90474565915672,3
1318000933014100465,1,1.0,45.0,62.365636854490646,0.2784488017817816,0,41.85889,12.56367,2,1.0,25,Private room,VII San Giovanni/Cinecittà,0,Private room in vacation home,-17.365636854490646,0
4461282,1,1.0,145.0,200.820872318248,0.2779634988826593,0,41.91529,12.52358,4,2.0,33,Entire home/apt,II Parioli/Nomentano,201,Entire condo,-55.82087231824801,2
33725101,1,1.0,65.0,89.96573144023253,0.277502678415038,1,41.97541,12.51398,2,1.0,27,Entire home/apt,III Monte Sacro,19,Entire rental unit,-24.96573144023253,0
1028192351601000605,1,1.0,129.0,178.40179602154063,0.2769131091907603,0,41.88886230255024,12.476300932466984,4,0.0,22,Entire home/apt,I Centro Storico,25,Entire rental unit,-49.40179602154063,0
15642810,1,0.7777777777777778,129.0,178.40179602154063,0.2769131091907603,0,41.89788,12.4672,4,1.0,36,Entire home/apt,I Centro Storico,148,Entire rental unit,-49.40179602154063,1
954760,1,0.8,55.0,76.05997168707444,0.2768863992445234,1,41.8854,12.54154,2,1.0,31,Entire home/apt,V Prenestino/Centocelle,187,Entire rental unit,-21.05997168707444,0
19694723,1,1.0,130.0,179.73504003067865,0.2767130995836396,0,41.9156,12.45452,6,2.0,22,Entire home/apt,I Centro Storico,1,Entire condo,-49.73504003067865,2
6449914,1,1.0,159.0,219.11108280478703,0.2743406770452679,0,41.88713,12.47018,3,0.0,38,Entire home/apt,I Centro Storico,124,Entire vacation home,-60.11108280478703,1
11689806,1,1.0,647.0,891.2674638688807,0.2740675204371829,1,41.90268,12.49023,10,5.0,40,Entire home/apt,I Centro Storico,24,Entire serviced apartment,-244.26746386888067,3
1185305047211406082,1,1.0,94.0,129.4509114113069,0.2738560202072894,0,41.89643,12.5129,4,1.0,32,Entire home/apt,II Parioli/Nomentano,5,Entire rental unit,-35.45091141130689,1
1024451058141179523,1,1.0,85.0,116.99407633422835,0.2734674894379076,0,41.95892,12.55118,5,2.0,51,Entire home/apt,III Monte Sacro,6,Entire rental unit,-31.994076334228367,2
867440119248472630,1,0.8,193.0,265.5351304130397,0.2731658530463046,0,41.9097126,12.4669219,6,2.0,41,Entire home/apt,I Centro Storico,44,Entire rental unit,-72.53513041303972,2
